ALKALI METALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.18 , 10.18 , 10.18 , 10.18 , 10.18 , 10.18 , 10.18 , 10.18 , 10.18 , 10.18 
Reserves, 54.17 , 55.71 , 56.47 , 38.94 , 42.51 , 40.55 , 39.19 , 39.97 , 40.34 , 41.20 
Borrowings, 12.90 , 20.48 , 37.20 , 36.05 , 32.78 , 35.87 , 32.75 , 21.69 , 21.44 , 18.08 
Other Liabilities, 11.73 , 16.17 , 14.72 , 17.95 , 15.57 , 14.75 , 12.47 , 15.14 , 17.55 , 19.46 
Total, 88.98 , 102.54 , 118.57 , 103.12 , 101.04 , 101.35 , 94.59 , 86.98 , 89.51 , 88.92 
,,,,,,,,,,
Net Block, 27.15 , 46.70 , 48.57 , 60.48 , 57.00 , 61.06 , 57.00 , 53.71 , 49.84 , 46.82 
Capital Work in Progress, 14.85 , 2.26 , 9.35 , 1.24 , 3.49 , -   , 0.36 , 0.46 , 1.56 , 1.55 
Investments, 9.19 , 9.19 , 1.69 , -   , -   , -   , -   , -   , -   , -   
Other Assets, 37.79 , 44.39 , 58.96 , 41.40 , 40.55 , 40.29 , 37.23 , 32.81 , 38.11 , 40.55 
Total, 88.98 , 102.54 , 118.57 , 103.12 , 101.04 , 101.35 , 94.59 , 86.98 , 89.51 , 88.92 
,,,,,,,,,,
Working Capital, 26.06 , 28.22 , 44.24 , 23.45 , 24.98 , 25.54 , 24.76 , 17.67 , 20.56 , 21.09 
Debtors, 14.40 , 13.26 , 11.24 , 11.35 , 13.72 , 13.52 , 8.56 , 11.30 , 10.28 , 14.10 
Inventory, 10.86 , 11.02 , 25.57 , 12.51 , 14.51 , 13.29 , 16.45 , 12.60 , 18.91 , 17.20 
,,,,,,,,,,
Debtor Days, 82.41 , 84.60 , 62.54 , 69.91 , 80.88 , 74.72 , 45.65 , 56.28 , 61.39 , 78.24 
Inventory Turnover, 5.87 , 5.19 , 2.57 , 4.74 , 4.27 , 4.97 , 4.16 , 5.82 , 3.23 , 3.82 
,,,,,,,,,,
Return on Equity,14%,10%,5%,-33%,9%,-4%,1%,5%,1%,3%
Return on Capital Emp,,13%,6%,-10%,4%,0%,6%,8%,5%,5%
,,,,,,,,,,
