CELEBRITY FASHIONS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 223.94 , 287.85 , 188.45 , 190.38 , 186.37 , 235.31 , 205.87 , 197.31 , 192.05 , 203.54 , 231.39 , 231.39 , 201.10 
Expenses, 325.86 , 286.86 , 193.98 , 183.21 , 183.07 , 225.26 , 195.61 , 188.57 , 184.97 , 193.39 , 213.79 , 213.79 , 195.60 
Operating Profit, (101.92), 0.99 , (5.53), 7.17 , 3.30 , 10.05 , 10.26 , 8.74 , 7.08 , 10.15 , 17.60 , 17.60 , 5.50 
Other Income, 12.65 , 15.70 , 8.84 , 2.68 , 2.96 , 11.33 , 3.58 , 29.36 , (6.33), 2.65 , (1.24), -   , -   
Depreciation, 8.74 , 9.94 , 8.76 , 7.16 , 6.59 , 5.07 , 6.80 , 8.05 , 7.03 , 6.89 , 5.85 , 5.85 , 5.85 
Interest, 21.04 , 18.98 , 14.06 , 16.36 , 4.35 , 7.97 , 9.33 , 8.65 , 6.59 , 6.79 , 7.27 , 7.27 , 7.27 
Profit before tax, (119.05), (12.23), (19.51), (13.67), (4.68), 8.34 , (2.29), 21.40 , (12.87), (0.88), 3.24 , 4.48 , (7.62)
Tax, 0.29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0%,0%
Net profit, (119.34), (12.23), (19.51), (13.67), (4.68), 8.34 , (2.29), 21.40 , (12.87), (0.88), 3.24 , 4.48 , (7.62)
EPS, (66.89), (6.74), (9.99), (7.00), (2.03), 2.29 , (0.59), 5.49 , (3.03), (0.19), 0.68 , 0.94 , (1.60)
Price to earning, (0.12), (2.45), (1.31), (0.74), (1.10), 2.96 , (23.95), 1.67 , (5.42), (86.43), 11.79 , 11.79 , 5.48 
Price, 8.33 , 16.49 , 13.12 , 5.15 , 2.23 , 6.80 , 14.06 , 9.15 , 16.42 , 16.36 , 8.00 , 11.06 , (8.73)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.34%,0.00%,3.77%,1.77%,4.27%,4.98%,4.43%,3.69%,4.99%,7.61%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-1.06%,1.11%,1.78%,-0.38%,13.68%,13.68%,-1.06%
,,,,,,OPM,2.74%,4.02%,4.48%,4.38%,7.61%,7.61%,2.74%
,,,,,,Price to Earning, 5.48 , 5.48 , 5.48 , 6.73 , 11.79 , 11.79 , 5.48 
