BAJAJ HOLDINGS & INVESTMENT LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 101.18 , 106.04 , 111.29 , 111.29 , 111.29 , 111.29 , 111.29 , 111.29 , 111.29 , 111.29 
Reserves," 3,104.97 "," 3,713.67 "," 4,491.87 "," 4,737.15 "," 5,075.46 "," 5,418.34 "," 5,851.58 "," 6,686.76 "," 7,224.94 "," 8,105.15 "
Borrowings, -   , -   , 0.30 , -   , -   , -   , -   , -   , -   , -   
Other Liabilities," 2,281.45 ", 466.50 , 487.91 , 453.00 , 426.32 , 450.51 , 503.69 , 181.14 , 69.28 , 78.99 
Total," 5,487.60 "," 4,286.21 "," 5,091.37 "," 5,301.44 "," 5,613.07 "," 5,980.14 "," 6,466.56 "," 6,979.19 "," 7,405.51 "," 8,295.43 "
,,,,,,,,,,
Net Block, 29.31 , 29.85 , 29.59 , 29.32 , 25.05 , 24.84 , 24.63 , 24.42 , 220.22 , 214.99 
Capital Work in Progress, -   , -   , -   , 160.33 , -   , -   , -   , -   , -   , -   
Investments," 3,151.47 "," 4,018.44 "," 4,378.29 "," 4,249.22 "," 4,932.36 "," 5,365.60 "," 6,172.51 "," 5,308.37 "," 6,894.28 "," 7,551.68 "
Other Assets," 2,306.82 ", 237.92 , 683.49 , 862.57 , 655.66 , 589.70 , 269.42 ," 1,646.40 ", 291.01 , 528.76 
Total," 5,487.60 "," 4,286.21 "," 5,091.37 "," 5,301.44 "," 5,613.07 "," 5,980.14 "," 6,466.56 "," 6,979.19 "," 7,405.51 "," 8,295.43 "
,,,,,,,,,,
Working Capital, 25.37 , (228.58), 195.58 , 409.57 , 229.34 , 139.19 , (234.27)," 1,465.26 ", 221.73 , 449.77 
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,6%,20%,22%,12%,13%,13%,15%,19%,7%,16%
Return on Capital Emp,,23%,25%,14%,15%,15%,17%,21%,10%,18%
,,,,,,,,,,
