AHLUWALIA CONTRACTS (INDIA) LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.55 , 12.55 , 12.55 , 12.55 , 12.55 , 12.55 , 13.40 , 13.40 , 13.40 , 13.40 
Reserves, 165.01 , 240.92 , 308.77 , 268.12 , 191.88 , 213.61 , 324.31 , 408.72 , 492.43 , 609.04 
Borrowings, 76.24 , 123.75 , 164.18 , 213.42 , 252.74 , 238.59 , 173.14 , 141.94 , 90.12 , 29.80 
Other Liabilities, 460.55 , 485.51 , 600.55 , 611.43 , 581.82 , 585.77 , 531.56 , 592.83 , 637.38 , 593.18 
Total, 714.35 , 862.73 ," 1,086.05 "," 1,105.52 "," 1,038.99 "," 1,050.52 "," 1,042.41 "," 1,156.89 "," 1,233.33 "," 1,245.42 "
,,,,,,,,,,
Net Block, 121.00 , 126.78 , 147.86 , 151.17 , 138.51 , 130.74 , 116.43 , 112.78 , 192.48 , 184.41 
Capital Work in Progress, 0.08 , 6.38 , 15.14 , 30.77 , 40.75 , 67.71 , 78.37 , 83.77 , 0.28 , 0.31 
Investments, 1.50 , 8.04 , 8.04 , 13.49 , 1.49 , 1.49 , 6.34 , 6.34 , 6.74 , 6.28 
Other Assets, 591.77 , 721.53 , 915.01 , 910.09 , 858.24 , 850.58 , 841.27 , 954.00 ," 1,033.83 "," 1,054.42 "
Total, 714.35 , 862.73 ," 1,086.05 "," 1,105.52 "," 1,038.99 "," 1,050.52 "," 1,042.41 "," 1,156.89 "," 1,233.33 "," 1,245.42 "
,,,,,,,,,,
Working Capital, 131.22 , 236.02 , 314.46 , 298.66 , 276.42 , 264.81 , 309.71 , 361.17 , 396.45 , 461.24 
Debtors, 308.93 , 333.75 , 494.10 , 426.06 , 410.10 , 404.50 , 416.75 , 499.67 , 454.92 , 565.88 
Inventory, 134.75 , 148.57 , 167.93 , 219.39 , 167.19 , 171.95 , 166.53 , 204.74 , 247.81 , 189.13 
,,,,,,,,,,
Debtor Days, 96.87 , 77.71 , 106.75 , 114.04 , 107.83 , 153.74 , 143.51 , 145.95 , 116.39 , 125.44 
Inventory Turnover, 8.64 , 10.55 , 10.06 , 6.22 , 8.30 , 5.58 , 6.36 , 6.10 , 5.76 , 8.71 
,,,,,,,,,,
Return on Equity,33%,32%,22%,-14%,-37%,10%,19%,20%,17%,19%
Return on Capital Emp,,46%,30%,-3%,-9%,13%,22%,29%,27%,32%
,,,,,,,,,,
