INDOSOLAR LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , 112.51 , 581.95 , 91.98 , 53.23 , 15.67 , 295.98 , 257.68 , 442.31 , 314.12 , 119.05 , 320.41 , 279.62 
Expenses, 9.90 , 168.14 , 560.64 , 206.08 , 82.28 , 44.11 , 248.25 , 247.96 , 367.81 , 578.40 , 315.10 , 293.80 , 279.62 
Operating Profit, (9.90), (55.63), 21.31 , (114.10), (29.05), (28.44), 47.73 , 9.72 , 74.50 , (264.28), (196.05), 26.61 , -   
Other Income, 0.85 , 18.96 , 40.76 , 5.21 , 3.51 , 2.43 , 3.92 , 2.04 , 2.97 , 183.09 , (336.68), -   , -   
Depreciation, 0.57 , 18.73 , 51.83 , 34.22 , 39.10 , 30.19 , 26.98 , 26.57 , 29.13 , 28.11 , 26.19 , 26.19 , 26.19 
Interest, 0.03 , 27.19 , 67.67 , 59.25 , 59.24 , 80.75 , 102.83 , 126.45 , 106.15 , 53.52 , 35.94 , 35.94 , 35.94 
Profit before tax, (8.25), (66.33), (57.43), (202.36), (123.89), (136.96), (78.17), (141.27), (57.79), (162.82), (594.86), (35.52), (62.13)
Tax, 0.06 , 0.06 , 0.01 , -   , -   , -   , -   , -   , 0.14 , 0.02 , 0.02 ,0%,0%
Net profit, (8.31), (66.39), (57.44), (202.36), (123.89), (136.95), (78.17), (141.27), (57.93), (162.84), (594.88), (35.52), (62.13)
EPS," (8,310.00)", (3.19), (1.71), (6.04), (3.70), (4.09), (2.18), (3.94), (1.62), (4.38), (15.99), (0.95), (1.67)
Price to earning,  ,  , (10.80), (0.78), (0.72), (0.47), (7.81), (2.07), (4.15), (1.73), -   , -   , -   
Price, -   , -   , 18.51 , 4.73 , 2.67 , 1.93 , 17.05 , 8.18 , 6.72 , 7.58 , 1.60 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,3.66%,0.00%,0.00%,0.00%,16.13%,3.77%,16.84%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,-8.43%,42.62%,2.00%,-28.98%,2.00%,-28.98%
,,,,,,OPM,7.08%,8.97%,9.95%,8.30%,0.00%,8.30%,0.00%
,,,,,,Price to Earning,  ,  ,  ,  , -   , -   , -   
