ITI LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,700.80 "," 4,596.12 "," 2,099.66 ", 915.96 , 843.26 , 708.72 , 574.33 ," 1,251.55 "," 1,528.12 "," 1,475.14 "," 1,825.37 "," 2,020.18 "," 1,385.37 "
Expenses," 2,225.97 "," 5,286.06 "," 2,445.76 "," 1,212.24 "," 1,205.89 "," 1,009.76 ", 949.68 ," 1,427.27 "," 1,632.75 "," 1,393.77 "," 1,941.12 "," 1,981.55 "," 1,385.37 "
Operating Profit, (525.17), (689.94), (346.10), (296.28), (362.63), (301.04), (375.35), (175.72), (104.63), 81.37 , (115.75), 38.63 , -   
Other Income, 175.90 , 374.72 , 76.65 , 33.03 , 209.64 , 39.12 , 250.78 , 596.97 , 540.58 , 327.45 , 412.91 , -   , -   
Depreciation, 26.72 , 24.31 , 22.27 , 21.30 , 18.32 , 17.22 , 15.32 , 12.90 , 16.94 , 24.86 , 34.09 , 34.09 , 34.09 
Interest, 292.02 , 119.24 , 66.03 , 85.25 , 84.80 , 122.31 , 157.25 , 157.15 , 152.62 , 153.41 , 131.40 , 131.40 , 131.40 
Profit before tax, (667.82), (458.76), (357.75), (369.80), (182.06), (344.26), (297.12), 251.19 , 266.40 , 230.56 , 131.67 , (126.86), (165.49)
Tax, 0.36 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0%,0%
Net profit, (668.18), (458.76), (357.75), (369.80), (182.06), (344.26), (297.13), 251.19 , 266.39 , 230.56 , 131.67 , (126.86), (165.49)
EPS, (23.20), (15.93), (12.42), (12.84), (6.32), (11.95), (10.32), 8.72 , 4.76 , 3.03 , 1.47 , (1.41), (1.84)
Price to earning, (0.89), (3.04), (2.87), (1.87), (2.88), (1.38), (2.20), 2.90 , 17.57 , 41.13 , 69.28 , 69.28 , 32.72 
Price, 20.61 , 48.50 , 35.68 , 24.06 , 18.21 , 16.48 , 22.74 , 25.27 , 83.56 , 124.78 , 101.70 , (97.98), (60.37)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.52%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-1.57%,-4.92%,11.83%,36.95%,23.74%,36.95%,-4.92%
,,,,,,OPM,0.52%,1.12%,1.47%,1.91%,0.00%,1.91%,0.00%
,,,,,,Price to Earning, 32.72 , 32.72 , 32.72 , 32.72 , 69.28 , 69.28 , 32.72 
