AKSH OPTIFIBRE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 29.48 , 30.30 , 71.46 , 71.46 , 74.28 , 74.28 , 75.77 , 81.33 , 81.33 , 81.35 
Reserves, 167.59 , 159.22 , 241.79 , 250.36 , 284.79 , 282.22 , 317.74 , 364.34 , 387.67 , 410.48 
Borrowings, 181.68 , 136.42 , 80.97 , 109.53 , 11.75 , 117.16 , 118.54 , 88.21 , 131.20 , 230.01 
Other Liabilities, 64.56 , 41.06 , 30.74 , 56.56 , 132.25 , 62.45 , 91.92 , 98.87 , 146.38 , 182.73 
Total, 443.31 , 367.00 , 424.96 , 487.91 , 503.07 , 536.11 , 603.97 , 632.75 , 746.58 , 904.57 
,,,,,,,,,,
Net Block, 153.60 , 105.71 , 100.47 , 127.03 , 106.93 , 94.34 , 93.57 , 80.23 , 90.88 , 176.19 
Capital Work in Progress, 13.95 , 7.82 , 3.74 , 4.12 , 3.31 , 15.50 , 1.08 , 2.01 , 165.37 , 151.86 
Investments, 113.18 , 153.18 , 153.21 , 113.18 , 113.18 , 186.72 , 260.34 , 260.34 , 151.17 , 156.09 
Other Assets, 162.58 , 100.29 , 167.54 , 243.58 , 279.65 , 239.55 , 248.98 , 290.17 , 339.16 , 420.43 
Total, 443.31 , 367.00 , 424.96 , 487.91 , 503.07 , 536.11 , 603.97 , 632.75 , 746.58 , 904.57 
,,,,,,,,,,
Working Capital, 98.02 , 59.23 , 136.80 , 187.02 , 147.40 , 177.10 , 157.06 , 191.30 , 192.78 , 237.70 
Debtors, 45.63 , 20.98 , 20.50 , 59.18 , 61.53 , 67.86 , 126.96 , 141.51 , 155.65 , 212.67 
Inventory, 20.77 , 1.15 , 1.10 , 11.99 , 15.08 , 24.56 , 28.43 , 24.02 , 43.80 , 47.53 
,,,,,,,,,,
Debtor Days, 69.43 , 921.50 ," 1,470.04 ", 116.60 , 96.38 , 112.56 , 133.05 , 118.80 , 124.08 , 133.07 
Inventory Turnover, 11.55 , 7.23 , 4.63 , 15.45 , 15.45 , 8.96 , 12.25 , 18.10 , 10.45 , 12.27 
,,,,,,,,,,
Return on Equity,-24%,-7%,-15%,3%,7%,7%,8%,8%,3%,5%
Return on Capital Emp,,-5%,-7%,4%,7%,8%,8%,9%,6%,8%
,,,,,,,,,,
