KSS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 67.13 , 205.96 , 207.94 , 207.94 , 207.94 , 207.94 , 213.59 , 213.59 , 213.59 , 213.59 
Reserves, 92.32 , 98.72 , 94.39 , 76.48 , 77.39 , 59.19 , 57.93 , 55.22 , 31.86 , (66.63)
Borrowings, 35.64 , 30.19 , 39.53 , 31.53 , 27.01 , 23.70 , 16.25 , 15.87 , 20.60 , 12.16 
Other Liabilities, 29.52 , 27.00 , 40.70 , 28.79 , 27.39 , 4.94 , 5.11 , 4.71 , 12.21 , 12.67 
Total, 224.61 , 361.87 , 382.56 , 344.74 , 339.73 , 295.77 , 292.88 , 289.39 , 278.26 , 171.79 
,,,,,,,,,,
Net Block, 9.50 , 9.81 , 20.83 , 30.60 , 28.70 , 27.79 , 24.43 , 19.99 , 18.49 , 10.25 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 20.08 , 92.66 , 111.76 , 188.07 , 188.07 , 194.94 , 193.67 , 195.99 , 183.64 , 133.69 
Other Assets, 195.03 , 259.40 , 249.97 , 126.07 , 122.96 , 73.04 , 74.78 , 73.41 , 76.13 , 27.85 
Total, 224.61 , 361.87 , 382.56 , 344.74 , 339.73 , 295.77 , 292.88 , 289.39 , 278.26 , 171.79 
,,,,,,,,,,
Working Capital, 165.51 , 232.40 , 209.27 , 97.28 , 95.57 , 68.10 , 69.67 , 68.70 , 63.92 , 15.18 
Debtors, 7.58 , 32.88 , 32.90 , 28.65 , 28.56 , 3.35 , 3.57 , 2.91 , -   , -   
Inventory, 5.42 , -   , 0.08 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 75.08 , 394.26 , 509.27 ," 2,937.43 "," 3,47,480.00 ", -   ," 1,431.92 "," 1,083.83 ", -   , -   
Inventory Turnover, 6.80 , -   , 294.75 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,-3%,2%,0%,-6%,0%,-7%,-1%,-1%,-1%,-67%
Return on Capital Emp,,2%,1%,-4%,-1%,-7%,-1%,-1%,-1%,-46%
,,,,,,,,,,
