JAI CORP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 28.37 , 71.01 , 14.01 , 14.62 , (9.73), 53.98 , 90.59 , 77.37 , 72.04 , 59.88 
Cash from Investing Activity, 26.64 , (62.71), 12.57 , 617.92 , 224.81 , 20.81 , 28.93 , 17.10 , (16.38), 501.45 
Cash from Financing Activity, (48.31), (14.67), (23.10), (632.92), (219.11), (54.60), (131.25), (100.95), (54.22), (556.90)
Net Cash Flow, 6.70 , (6.37), 3.48 , (0.38), (4.03), 20.19 , (11.73), (6.48), 1.44 , 4.43 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
