AMRUTANJAN HEALTH CARE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.10 , 3.03 , 3.03 , 2.92 , 2.92 , 2.92 , 2.92 , 2.92 , 2.92 , 2.92 
Reserves, 90.72 , 94.38 , 99.89 , 77.95 , 84.95 , 94.00 , 101.92 , 117.55 , 112.79 , 125.74 
Borrowings, 0.43 , 1.26 , 26.63 , 21.79 , 12.64 , 5.50 , -   , -   , 2.48 , -   
Other Liabilities, 17.12 , 20.41 , 23.52 , 21.56 , 26.11 , 21.85 , 25.54 , 28.29 , 35.78 , 38.72 
Total, 111.37 , 119.08 , 153.07 , 124.22 , 126.62 , 124.27 , 130.38 , 148.76 , 153.97 , 167.38 
,,,,,,,,,,
Net Block, 15.90 , 15.57 , 29.91 , 19.02 , 17.25 , 14.71 , 13.04 , 22.40 , 27.14 , 27.54 
Capital Work in Progress, 2.29 , 6.75 , 0.49 , 0.52 , 0.62 , 0.97 , 3.77 , 0.82 , 0.78 , -   
Investments, 0.43 , 45.91 , 68.41 , 34.41 , 30.02 , 13.92 , 13.75 , 9.82 , 9.59 , 7.58 
Other Assets, 92.75 , 50.85 , 54.26 , 70.27 , 78.73 , 94.67 , 99.82 , 115.72 , 116.46 , 132.26 
Total, 111.37 , 119.08 , 153.07 , 124.22 , 126.62 , 124.27 , 130.38 , 148.76 , 153.97 , 167.38 
,,,,,,,,,,
Working Capital, 75.63 , 30.44 , 30.74 , 48.71 , 52.62 , 72.82 , 74.28 , 87.43 , 80.68 , 93.54 
Debtors, 12.94 , 10.23 , 11.63 , 13.08 , 27.43 , 23.87 , 26.34 , 26.18 , 28.66 , 27.96 
Inventory, 5.31 , 7.31 , 8.54 , 9.31 , 6.97 , 6.66 , 7.21 , 7.91 , 10.03 , 10.36 
,,,,,,,,,,
Debtor Days, 54.28 , 43.39 , 42.87 , 37.19 , 78.13 , 66.28 , 62.26 , 54.80 , 50.56 , 45.73 
Inventory Turnover, 16.39 , 11.77 , 11.59 , 13.79 , 18.38 , 19.74 , 21.42 , 22.04 , 20.63 , 21.54 
,,,,,,,,,,
Return on Equity,99%,12%,10%,16%,14%,15%,16%,19%,19%,16%
Return on Capital Emp,,20%,14%,19%,20%,23%,26%,31%,29%,27%
,,,,,,,,,,
