GRAVITA INDIA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 58.69 , 104.86 , 194.81 , 202.88 , 256.03 , 337.89 , 333.53 , 353.00 , 533.26 , 786.94 ," 1,032.95 "," 1,161.30 "," 1,014.94 "
Expenses, 54.61 , 96.89 , 183.47 , 193.86 , 241.76 , 314.13 , 326.60 , 343.36 , 493.44 , 728.88 , 994.32 ," 1,086.67 ", 976.98 
Operating Profit, 4.08 , 7.97 , 11.34 , 9.02 , 14.27 , 23.76 , 6.93 , 9.64 , 39.82 , 58.06 , 38.63 , 74.63 , 37.96 
Other Income, 0.86 , 1.71 , 4.60 , 4.06 , 11.98 , 2.54 , 6.63 , 4.11 , 1.20 , 1.07 , 1.53 , -   , -   
Depreciation, (0.40), 0.30 , 0.39 , 0.52 , 0.69 , 1.73 , 2.86 , 2.92 , 3.30 , 4.88 , 6.26 , 6.26 , 6.26 
Interest, 1.11 , 0.89 , 1.70 , 2.47 , 5.90 , 8.54 , 9.04 , 7.60 , 9.38 , 17.99 , 21.63 , 21.63 , 21.63 
Profit before tax, 4.23 , 8.49 , 13.85 , 10.09 , 19.66 , 16.01 , 1.67 , 3.22 , 28.36 , 36.28 , 12.27 , 46.74 , 10.07 
Tax, 1.55 , 2.72 , 4.12 , 2.27 , 1.67 , 1.12 , (3.43), (0.04), 5.36 , 10.81 , 1.63 ,13%,13%
Net profit, 2.68 , 5.77 , 9.73 , 7.82 , 17.98 , 14.89 , 5.11 , 3.27 , 23.00 , 25.46 , 10.66 , 40.53 , 8.73 
EPS, 0.91 , 0.91 , 1.19 , 0.96 , 2.64 , 2.18 , 0.75 , 0.48 , 3.36 , 3.71 , 1.54 , 5.87 , 1.26 
Price to earning,  ,  , 62.04 , 163.05 , 13.66 , 16.12 , 53.70 , 51.71 , 17.80 , 47.83 , 44.39 , 44.39 , 38.59 
Price, -   , -   , 74.10 , 156.53 , 36.04 , 35.21 , 40.20 , 24.73 , 59.79 , 177.23 , 68.55 , 260.61 , 48.80 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,56.01%,69.69%,30.31%,36.67%,26.61%,41.90%,17.87%,18.89%,,,
OPM,6.95%,7.60%,5.82%,4.45%,5.57%,7.03%,2.08%,2.73%,7.47%,7.38%,3.74%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,33.43%,22.07%,25.18%,33.13%,47.57%,47.57%,22.07%
,,,,,,OPM,5.85%,5.76%,5.89%,6.43%,3.74%,6.43%,3.74%
,,,,,,Price to Earning, 52.26 , 51.03 , 38.59 , 40.43 , 44.39 , 44.39 , 38.59 
