DONEAR INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 , 10.40 
Reserves, 73.58 , 52.35 , 52.88 , 53.53 , 52.92 , 55.43 , 61.59 , 65.97 , 76.28 , 88.27 
Borrowings, 187.34 , 214.66 , 236.09 , 274.97 , 300.21 , 310.81 , 314.47 , 269.69 , 264.40 , 303.99 
Other Liabilities, 57.26 , 58.95 , 65.57 , 42.35 , 46.33 , 55.32 , 57.95 , 54.62 , 60.95 , 76.32 
Total, 328.58 , 336.36 , 364.94 , 381.25 , 409.86 , 431.96 , 444.41 , 400.68 , 412.03 , 478.98 
,,,,,,,,,,
Net Block, 149.50 , 143.61 , 120.66 , 113.88 , 103.78 , 109.99 , 108.12 , 93.26 , 89.66 , 82.90 
Capital Work in Progress, 27.52 , 11.51 , 20.67 , 17.29 , 22.74 , 9.54 , 0.33 , 0.60 , 0.95 , 1.94 
Investments, 0.40 , 0.90 , 0.90 , 1.00 , 0.98 , 0.98 , 0.98 , 0.98 , 0.98 , 0.98 
Other Assets, 151.16 , 180.34 , 222.71 , 249.08 , 282.36 , 311.45 , 334.98 , 305.84 , 320.44 , 393.16 
Total, 328.58 , 336.36 , 364.94 , 381.25 , 409.86 , 431.96 , 444.41 , 400.68 , 412.03 , 478.98 
,,,,,,,,,,
Working Capital, 93.90 , 121.39 , 157.14 , 206.73 , 236.03 , 256.13 , 277.03 , 251.22 , 259.49 , 316.84 
Debtors, 53.08 , 66.48 , 73.40 , 77.04 , 91.64 , 103.91 , 125.07 , 102.28 , 110.18 , 135.16 
Inventory, 58.42 , 76.95 , 109.10 , 130.43 , 148.63 , 167.94 , 166.68 , 165.76 , 170.98 , 206.59 
,,,,,,,,,,
Debtor Days, 106.76 , 102.21 , 87.29 , 75.55 , 84.85 , 81.69 , 89.63 , 73.32 , 80.57 , 95.96 
Inventory Turnover, 3.11 , 3.09 , 2.81 , 2.85 , 2.65 , 2.76 , 3.06 , 3.07 , 2.92 , 2.49 
,,,,,,,,,,
Return on Equity,-27%,-29%,6%,0%,1%,6%,11%,7%,10%,13%
Return on Capital Emp,,-4%,6%,7%,8%,9%,10%,11%,11%,12%
,,,,,,,,,,
