INSPIRISYS SOLUTIONS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 272.22 , 253.47 , 339.09 , 416.65 , 326.07 , 296.80 , 340.17 , 322.49 , 363.27 , 399.71 , 444.49 , 444.49 , 410.28 
Expenses, 259.49 , 245.71 , 314.14 , 397.59 , 295.74 , 263.19 , 306.32 , 333.37 , 353.72 , 400.63 , 426.42 , 426.42 , 406.67 
Operating Profit, 12.73 , 7.76 , 24.95 , 19.06 , 30.33 , 33.61 , 33.85 , (10.88), 9.55 , (0.92), 18.07 , 18.07 , 3.61 
Other Income, 0.97 , 3.37 , (7.26), 6.42 , 3.14 , 4.09 , (13.13), (98.07), 1.80 , 88.62 , 8.13 , -   , -   
Depreciation, 6.16 , 5.76 , 2.48 , 7.95 , 9.69 , 9.72 , 10.50 , 8.46 , 8.90 , 6.43 , 4.50 , 4.50 , 4.50 
Interest, 6.04 , 4.25 , 6.29 , 17.19 , 19.54 , 25.03 , 21.28 , 19.57 , 23.56 , 18.10 , 16.52 , 16.52 , 16.52 
Profit before tax, 7.05 , 6.31 , 8.92 , 11.38 , 4.24 , 2.95 , (11.06), (136.98), (21.11), 63.17 , 5.18 , (2.95), (17.41)
Tax, 2.66 , 1.56 , 2.54 , 1.99 , 1.44 , 0.50 , (3.61), 0.61 , -   , 12.25 , 3.35 ,65%,65%
Net profit, 4.39 , 4.75 , 6.38 , 9.39 , 2.80 , 2.45 , (7.45), (137.59), (21.11), 50.92 , 1.83 , (1.04), (6.15)
EPS, 2.49 , 2.69 , 3.62 , 4.84 , 1.44 , 0.98 , (2.96), (46.23), (7.09), 17.11 , 0.54 , (0.31), (1.81)
Price to earning, 19.88 , 18.37 , 12.78 , 7.27 , 20.32 , 43.39 , (25.05), (1.20), (10.10), 3.05 , 96.03 , 96.03 , 27.64 
Price, 49.48 , 49.49 , 46.22 , 35.22 , 29.35 , 42.71 , 74.24 , 55.27 , 71.61 , 52.21 , 51.70 , (29.44), (50.01)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,51.25%,71.16%,70.53%,38.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,4.68%,3.06%,7.36%,4.57%,9.30%,11.32%,9.95%,0.00%,2.63%,0.00%,4.07%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.36%,2.38%,4.16%,5.52%,11.20%,11.20%,2.38%
,,,,,,OPM,5.16%,5.13%,4.47%,0.88%,4.07%,4.07%,0.88%
,,,,,,Price to Earning, 27.64 , 34.01 , 47.49 , 49.54 , 96.03 , 96.03 , 27.64 
