INDIA NIPPON ELECTRICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 8.08 , 8.08 , 8.08 , 11.31 , 11.31 , 11.31 , 11.31 , 11.31 , 11.31 , 11.31 
Reserves, 134.25 , 147.09 , 163.58 , 179.82 , 196.31 , 204.06 , 214.43 , 254.68 , 276.68 , 333.71 
Borrowings, 0.58 , 0.58 , -   , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 36.97 , 31.48 , 38.57 , 42.46 , 40.33 , 51.08 , 55.02 , 69.71 , 86.50 , 103.36 
Total, 179.88 , 187.23 , 210.23 , 233.59 , 247.95 , 266.45 , 280.76 , 335.70 , 374.49 , 448.38 
,,,,,,,,,,
Net Block, 17.97 , 26.33 , 28.05 , 30.58 , 36.34 , 39.16 , 41.76 , 44.24 , 51.59 , 58.55 
Capital Work in Progress, 0.01 , -   , 0.27 , 6.52 , 3.01 , 0.54 , 0.61 , 2.06 , 3.22 , 6.94 
Investments, 72.72 , 99.99 , 88.57 , 93.44 , 109.68 , 119.13 , 141.77 , 176.06 , 214.21 , 240.91 
Other Assets, 89.18 , 60.91 , 93.34 , 103.05 , 98.92 , 107.62 , 96.62 , 113.34 , 105.47 , 141.98 
Total, 179.88 , 187.23 , 210.23 , 233.59 , 247.95 , 266.45 , 280.76 , 335.70 , 374.49 , 448.38 
,,,,,,,,,,
Working Capital, 52.21 , 29.43 , 54.77 , 60.59 , 58.59 , 56.54 , 41.60 , 43.63 , 18.97 , 38.62 
Debtors, 23.65 , 27.82 , 38.26 , 46.08 , 49.96 , 59.12 , 63.34 , 60.69 , 66.39 , 93.35 
Inventory, 8.21 , 10.61 , 17.18 , 17.86 , 15.14 , 16.99 , 18.05 , 24.92 , 22.42 , 31.27 
,,,,,,,,,,
Debtor Days, 67.48 , 60.06 , 60.87 , 64.51 , 67.79 , 82.68 , 70.54 , 65.95 , 69.02 , 75.32 
Inventory Turnover, 15.58 , 15.94 , 13.35 , 14.60 , 17.77 , 15.36 , 18.16 , 13.48 , 15.66 , 14.47 
,,,,,,,,,,
Return on Equity,8%,13%,15%,16%,14%,9%,10%,12%,11%,15%
Return on Capital Emp,,17%,20%,22%,18%,12%,15%,17%,17%,22%
,,,,,,,,,,
