KANORIA CHEMICALS & INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 28.15 , 28.15 , 28.15 , 28.15 , 21.85 , 21.85 , 21.85 , 21.85 , 21.85 , 21.85 
Reserves, 203.98 , 216.95 , 195.15 , 486.80 , 440.78 , 460.41 , 467.83 , 581.53 , 592.52 , 587.84 
Borrowings, 347.26 , 315.34 , 378.54 , 125.48 , 143.73 , 108.81 , 102.01 , 121.24 , 116.76 , 101.17 
Other Liabilities, 158.36 , 167.59 , 208.34 , 59.21 , 60.73 , 95.99 , 67.70 , 103.77 , 113.20 , 136.68 
Total, 737.75 , 728.03 , 810.18 , 699.64 , 667.09 , 687.06 , 659.39 , 828.39 , 844.33 , 847.54 
,,,,,,,,,,
Net Block, 535.77 , 521.30 , 587.28 , 185.44 , 243.71 , 238.64 , 219.97 , 364.99 , 361.98 , 403.55 
Capital Work in Progress, 51.50 , 53.79 , 10.05 , 57.96 , 1.78 , 0.11 , 0.77 , 15.30 , 26.52 , 6.79 
Investments, 5.68 , 6.92 , 6.78 , 347.47 , 293.44 , 266.69 , 263.55 , 223.37 , 183.85 , 145.39 
Other Assets, 144.80 , 146.02 , 206.07 , 108.77 , 128.16 , 181.62 , 175.10 , 224.73 , 271.98 , 291.81 
Total, 737.75 , 728.03 , 810.18 , 699.64 , 667.09 , 687.06 , 659.39 , 828.39 , 844.33 , 847.54 
,,,,,,,,,,
Working Capital, (13.56), (21.57), (2.27), 49.56 , 67.43 , 85.63 , 107.40 , 120.96 , 158.78 , 155.13 
Debtors, 54.33 , 51.12 , 65.28 , 28.96 , 36.88 , 52.30 , 39.57 , 41.48 , 55.19 , 52.93 
Inventory, 49.82 , 58.62 , 65.26 , 19.64 , 26.99 , 62.90 , 37.66 , 27.03 , 32.26 , 41.91 
,,,,,,,,,,
Debtor Days, 40.32 , 44.30 , 48.46 , 36.39 , 55.50 , 56.18 , 46.49 , 50.98 , 68.13 , 57.03 
Inventory Turnover, 9.87 , 7.18 , 7.53 , 14.79 , 8.99 , 5.40 , 8.25 , 10.99 , 9.16 , 8.08 
,,,,,,,,,,
Return on Equity,6%,11%,8%,59%,1%,6%,3%,3%,3%,1%
Return on Capital Emp,,11%,8%,62%,2%,8%,4%,5%,2%,2%
,,,,,,,,,,
