EMKAY GLOBAL FINANCIAL SERVICES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 24.28 , 24.32 , 24.43 , 24.44 , 24.44 , 24.44 , 24.44 , 24.44 , 24.44 , 24.53 
Reserves, 102.04 , 107.66 , 113.48 , 111.31 , 103.41 , 98.20 , 82.18 , 89.27 , 93.89 , 109.47 
Borrowings, 20.70 , 17.25 , 2.54 , 13.00 , 39.02 , 27.29 , 20.62 , 9.00 , 28.81 , 10.00 
Other Liabilities, 68.46 , 96.22 , 89.79 , 74.61 , 61.20 , 96.87 , 83.20 , 82.23 , 108.34 , 157.99 
Total, 215.48 , 245.45 , 230.24 , 223.36 , 228.07 , 246.80 , 210.44 , 204.94 , 255.48 , 301.99 
,,,,,,,,,,
Net Block, 10.64 , 7.81 , 7.59 , 47.56 , 42.36 , 38.83 , 35.88 , 34.50 , 35.11 , 32.43 
Capital Work in Progress, -   , 0.15 , 20.64 , 0.13 , -   , -   , -   , -   , 0.29 , 0.05 
Investments, 34.50 , 36.00 , 35.50 , 34.50 , 34.50 , 34.60 , 34.60 , 35.60 , 33.75 , 40.58 
Other Assets, 170.34 , 201.49 , 166.51 , 141.17 , 151.21 , 173.37 , 139.96 , 134.84 , 186.33 , 228.93 
Total, 215.48 , 245.45 , 230.24 , 223.36 , 228.07 , 246.80 , 210.44 , 204.94 , 255.48 , 301.99 
,,,,,,,,,,
Working Capital, 101.88 , 105.27 , 76.72 , 66.56 , 90.01 , 76.50 , 56.76 , 52.61 , 77.99 , 70.94 
Debtors, 28.16 , 48.25 , 33.68 , 28.05 , 22.84 , 37.20 , 40.36 , 18.17 , 64.16 , 87.06 
Inventory, 0.15 , 0.10 , 0.06 , -   , -   , -   , 2.42 , 5.31 , 2.57 , 0.25 
,,,,,,,,,,
Debtor Days, 117.15 , 154.24 , 107.17 , 113.44 , 105.63 , 201.30 , 142.02 , 69.81 , 242.58 , 239.72 
Inventory Turnover, 584.93 ," 1,141.80 "," 1,911.83 ", -   , -   , -   , 42.86 , 17.89 , 37.56 , 530.24 
,,,,,,,,,,
Return on Equity,-5%,6%,6%,-1%,-6%,-4%,-15%,9%,4%,13%
Return on Capital Emp,,11%,11%,1%,0%,-1%,-10%,12%,7%,17%
,,,,,,,,,,
