ORIENT GREEN POWER COMPANY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , -   , -   , 7.82 , 40.66 , 33.99 , -   , -   , -   , -   , 1.02 , -   , (1.02)
Expenses, 3.36 , 11.94 , 9.86 , 27.95 , 55.77 , 54.02 , 20.03 , 23.52 , 19.64 , 20.73 , 26.64 , -   , (1.02)
Operating Profit, (3.36), (11.94), (9.86), (20.13), (15.11), (20.03), (20.03), (23.52), (19.64), (20.73), (25.62), -   , -   
Other Income, 0.13 , 5.64 , 17.83 , 22.66 , 20.00 , (59.71), (172.50), (119.52), (62.19), (68.90), 53.87 , -   , -   
Depreciation, 0.01 , 0.11 , 0.14 , 2.51 , 3.81 , 8.50 , 1.12 , 0.97 , 0.15 , 0.03 , 0.01 , 0.01 , 0.01 
Interest, 0.01 , 0.03 , 1.16 , 5.40 , 17.95 , 48.42 , 44.98 , 19.33 , 30.37 , 41.92 , 34.73 , 34.73 , 34.73 
Profit before tax, (3.25), (6.44), 6.67 , (5.38), (16.87), (136.67), (238.63), (163.35), (112.36), (131.58), (6.49), (34.74), (34.74)
Tax, 0.03 , -   , 1.46 , -   , -   , -   , -   , -   , -   , -   , -   ,0%,0%
Net profit, (3.28), (6.44), 5.21 , (5.38), (16.87), (136.66), (238.63), (163.35), (112.36), (131.58), (6.49), (34.74), (34.74)
EPS, (0.12), (0.23), 0.11 , (0.11), (0.36), (2.41), (4.20), (2.21), (1.52), (1.75), (0.09), (0.46), (0.46)
Price to earning,  ,  , 237.14 , (115.62), (39.98), (4.32), (3.49), (5.30), (6.60), (5.69), -   , -   , -   
Price, -   , -   , 26.39 , 13.29 , 14.41 , 10.38 , 14.68 , 11.71 , 10.03 , 9.97 , 3.85 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,,-100.00%,,,0.00%,-100.00%
,,,,,,OPM,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 237.14 ,  ,  ,  , -   , -   , -   
