GODREJ INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 31.98 , 31.76 , 31.76 , 31.76 , 33.52 , 33.12 , 33.59 , 33.60 , 33.61 , 33.63 
Reserves, 995.15 , 990.93 ," 1,058.38 "," 1,200.79 "," 1,590.60 "," 1,401.81 "," 1,624.69 "," 1,723.26 "," 1,581.82 "," 1,766.93 "
Borrowings, 600.96 , 547.61 , 554.34 , 506.73 , 926.21 ," 1,415.90 "," 2,022.38 "," 2,658.34 "," 2,861.52 "," 2,704.42 "
Other Liabilities, 255.61 , 322.76 , 596.64 , 888.63 , 594.61 , 798.16 , 651.55 , 411.64 , 531.04 , 575.02 
Total," 1,883.70 "," 1,893.06 "," 2,241.12 "," 2,627.91 "," 3,144.94 "," 3,648.99 "," 4,332.21 "," 4,826.84 "," 5,007.99 "," 5,080.00 "
,,,,,,,,,,
Net Block, 263.87 , 276.31 , 314.17 , 331.50 , 321.38 , 614.63 , 647.80 ," 1,172.33 "," 1,526.47 "," 1,493.88 "
Capital Work in Progress, 24.84 , 22.31 , 4.35 , 141.79 , 489.02 , 382.00 , 666.96 , 209.72 , 3.99 , 7.66 
Investments," 1,148.08 "," 1,147.63 "," 1,233.74 "," 1,353.81 "," 1,339.25 "," 2,048.26 "," 2,377.78 "," 2,623.02 "," 2,785.29 "," 2,828.22 "
Other Assets, 446.91 , 446.81 , 688.86 , 800.81 , 995.29 , 604.10 , 639.67 , 821.77 , 692.24 , 750.24 
Total," 1,883.70 "," 1,893.06 "," 2,241.12 "," 2,627.91 "," 3,144.94 "," 3,648.99 "," 4,332.21 "," 4,826.84 "," 5,007.99 "," 5,080.00 "
,,,,,,,,,,
Working Capital, 191.30 , 124.05 , 92.22 , (87.82), 400.68 , (194.06), (11.88), 410.13 , 161.20 , 175.22 
Debtors, 161.00 , 110.87 , 122.63 , 133.28 , 138.49 , 93.99 , 104.30 , 185.52 , 121.71 , 117.89 
Inventory, 93.56 , 134.77 , 185.09 , 199.83 , 138.25 , 232.17 , 166.34 , 265.56 , 296.62 , 299.91 
,,,,,,,,,,
Debtor Days, 73.21 , 49.91 , 40.41 , 33.93 , 34.62 , 23.68 , 26.25 , 51.97 , 29.61 , 21.97 
Inventory Turnover, 8.58 , 6.02 , 5.98 , 7.17 , 10.56 , 6.24 , 8.72 , 4.91 , 5.06 , 6.53 
,,,,,,,,,,
Return on Equity,2%,8%,12%,16%,6%,8%,9%,2%,-9%,13%
Return on Capital Emp,,9%,12%,16%,8%,8%,9%,5%,1%,10%
,,,,,,,,,,
