GANGOTRI TEXTILES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 120.22 , 142.90 , 208.38 , 161.73 , 86.63 , 80.84 , 74.35 , 26.03 , 0.57 , 1.46 , -   , 3.74 , 1.46 
Expenses, 144.33 , 134.48 , 187.82 , 165.32 , 93.78 , 80.16 , 72.88 , 34.96 , 1.84 , 1.71 , 0.45 , 3.74 , 1.46 
Operating Profit, (24.11), 8.42 , 20.56 , (3.59), (7.15), 0.68 , 1.47 , (8.93), (1.27), (0.25), (0.45), -   , -   
Other Income, 10.09 , 1.45 , 10.96 , 5.70 , (51.79), (9.93), 4.88 , (15.45), 0.78 , 1.57 , 0.13 , -   , -   
Depreciation, 17.98 , 18.01 , 18.32 , 18.62 , 18.03 , 17.54 , 22.97 , 1.61 , -   , -   , -   , -   , -   
Interest, 38.17 , 27.60 , 24.10 , 27.40 , 31.47 , 27.95 , 29.33 , 12.83 , -   , -   , -   , -   , -   
Profit before tax, (70.12), (35.70), (10.90), (43.91), (108.44), (54.73), (45.93), (38.81), (0.50), 1.33 , (0.32), -   , -   
Tax, (20.80), (3.27), 2.96 , -   , 0.01 , -   , -   , -   , 0.03 , -   , -   ,0%,0%
Net profit, (49.32), (32.43), (13.86), (43.91), (108.45), (54.73), (45.93), (38.80), (0.53), 1.33 , (0.32), -   , -   
EPS, (15.12), (9.94), (4.25), (13.46), (33.25), (16.78), (14.08), (11.90), (0.16), 0.41 , (0.10), -   , -   
Price to earning, (0.27), (0.92), (1.72), (0.24), (0.06), (0.05), (0.10), (0.12), (5.21), 0.16 , -   , 0.16 , -   
Price, 4.05 , 9.13 , 7.33 , 3.27 , 2.05 , 0.92 , 1.38 , 1.43 , 0.85 , 0.07 , 1.15 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,5.89%,9.87%,0.00%,0.00%,0.84%,1.98%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-38.74%,-50.77%,-55.81%,-73.02%,156.14%,156.14%,-73.02%
,,,,,,OPM,3.45%,0.50%,1.17%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 0.16 , 0.16 , 0.16 , 0.16 , -   , 0.16 , -   
