ALCHEMIST LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-08,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Trailing,Best Case,Worst Case
Sales, 307.93 , 386.46 , 396.37 , 410.55 , 521.97 , 666.56 , 827.00 , 252.18 , 19.12 , 23.72 , 27.67 , 29.43 , 4.52 
Expenses, 282.74 , 354.95 , 364.03 , 396.00 , 508.60 , 650.51 , 814.65 , 284.31 , 45.13 , 54.90 , 75.21 , 29.43 , 4.52 
Operating Profit, 25.19 , 31.51 , 32.34 , 14.55 , 13.37 , 16.05 , 12.35 , (32.13), (26.01), (31.18), (47.54), -   , -   
Other Income, 0.14 , 3.06 , 2.97 , 1.25 , 9.76 , 14.64 , 20.85 , 21.96 , 18.60 , (66.83), 1.46 , -   , -   
Depreciation, 5.94 , 7.51 , 8.35 , 2.93 , 2.94 , 3.32 , 4.29 , 6.82 , 8.62 , 7.96 , 7.10 , 7.10 , 7.10 
Interest, 5.54 , 7.57 , 6.79 , 1.69 , 1.64 , 4.92 , 2.42 , 1.96 , 2.76 , 2.30 , 1.47 , 1.47 , 1.47 
Profit before tax, 13.85 , 19.49 , 20.17 , 11.18 , 18.54 , 22.45 , 26.49 , (18.96), (18.79), (108.28), (54.65), (8.57), (8.57)
Tax, 3.15 , 5.46 , 4.42 , 3.09 , 2.43 , 6.25 , 9.83 , 1.00 , 2.09 , (1.08), 1.18 ,0%,0%
Net profit, 10.70 , 14.03 , 15.75 , 8.09 , 16.12 , 16.21 , 16.66 , (19.96), (20.88), (107.20), (55.84), (8.57), (8.57)
EPS, 8.74 , 11.46 , 12.86 , 6.61 , 12.51 , 11.95 , 12.29 , (14.72), (15.40), (79.06), (41.19), (6.32), (6.32)
Price to earning, 10.78 , 4.88 , 13.08 , 34.53 , 5.42 , 4.00 , 3.49 , (2.05), (1.46), (0.29), -   , -   , -   
Price, 94.18 , 55.97 , 168.30 , 228.12 , 67.84 , 47.85 , 42.86 , 30.11 , 22.55 , 22.84 , 1.80 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,28.60%,17.46%,15.56%,30.28%,16.00%,12.52%,0.00%,0.00%,0.00%,0.00%,,,
OPM,8.18%,8.15%,8.16%,3.54%,2.56%,2.41%,1.49%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-24.79%,-33.12%,-46.11%,-69.39%,24.06%,24.06%,-69.39%
,,,,,,OPM,3.81%,2.07%,1.59%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 10.88 , 11.86 , 3.75 ,  , -   , -   , -   
