COMPUAGE INFOCOM LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.18 , 5.18 , 5.18 , 6.65 , 6.66 , 6.66 , 6.66 , 11.75 , 11.75 , 11.75 
Reserves, 11.51 , 16.59 , 24.05 , 46.26 , 53.63 , 64.15 , 73.57 , 88.44 , 112.55 , 130.26 
Borrowings, 72.07 , 99.77 , 131.95 , 205.35 , 220.67 , 226.56 , 222.16 , 279.57 , 325.47 , 416.83 
Other Liabilities, 116.63 , 136.15 , 187.60 , 180.45 , 194.43 , 245.22 , 240.35 , 295.51 , 517.13 , 561.05 
Total, 205.39 , 257.69 , 348.78 , 438.71 , 475.39 , 542.59 , 542.74 , 675.27 , 966.90 ," 1,119.89 "
,,,,,,,,,,
Net Block, 2.68 , 4.06 , 7.38 , 17.51 , 40.27 , 41.10 , 36.99 , 33.68 , 43.22 , 44.06 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 0.90 , 1.61 , 1.61 , 2.43 , 0.68 , 0.74 , 0.97 , 3.53 , 3.51 , 3.57 
Other Assets, 201.81 , 252.02 , 339.79 , 418.77 , 434.44 , 500.75 , 504.78 , 638.06 , 920.17 ," 1,072.26 "
Total, 205.39 , 257.69 , 348.78 , 438.71 , 475.39 , 542.59 , 542.74 , 675.27 , 966.90 ," 1,119.89 "
,,,,,,,,,,
Working Capital, 85.18 , 115.87 , 152.19 , 238.32 , 240.01 , 255.53 , 264.43 , 342.55 , 403.04 , 511.21 
Debtors, 100.29 , 95.60 , 133.26 , 151.89 , 180.83 , 225.94 , 237.72 , 265.37 , 455.71 , 577.52 
Inventory, 66.64 , 103.35 , 141.59 , 197.95 , 189.96 , 203.09 , 200.23 , 254.30 , 334.89 , 292.62 
,,,,,,,,,,
Debtor Days, 47.49 , 33.42 , 37.00 , 35.90 , 34.80 , 36.25 , 40.76 , 36.16 , 46.84 , 51.74 
Inventory Turnover, 11.57 , 10.10 , 9.29 , 7.80 , 9.98 , 11.20 , 10.63 , 10.53 , 10.60 , 13.92 
,,,,,,,,,,
Return on Equity,27%,29%,30%,19%,14%,16%,15%,14%,14%,14%
Return on Capital Emp,,19%,17%,16%,14%,17%,17%,16%,18%,16%
,,,,,,,,,,
