HINDUSTAN COPPER LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,190.15 "," 1,304.52 "," 1,171.00 "," 1,485.39 "," 1,323.14 "," 1,488.88 "," 1,015.54 "," 1,071.87 "," 1,203.96 "," 1,684.25 "," 1,744.16 "," 2,356.14 "," 1,752.86 "
Expenses," 1,277.89 "," 1,120.11 ", 787.89 , 953.95 ," 1,013.47 ", 984.63 , 888.01 , 958.94 , 981.41 ," 1,399.19 "," 1,306.03 "," 1,764.28 "," 1,478.19 "
Operating Profit, (87.74), 184.41 , 383.11 , 531.44 , 309.67 , 504.25 , 127.53 , 112.93 , 222.55 , 285.06 , 438.13 , 591.86 , 274.67 
Other Income, 119.98 , 52.81 , 53.55 , 84.92 , 250.44 , 102.84 , 66.90 , 48.92 , 27.45 , 27.30 , 27.23 , -   , -   
Depreciation, 18.82 , 17.89 , 97.27 , 144.06 , 150.98 , 174.14 , 112.85 , 119.01 , 141.90 , 164.65 , 230.72 , 230.72 , 230.72 
Interest, 7.94 , 3.49 , 4.18 , 1.53 , 5.51 , 2.32 , 1.14 , 3.11 , 13.77 , 25.90 , 45.27 , 45.27 , 45.27 
Profit before tax, 5.48 , 215.84 , 335.21 , 472.93 , 403.61 , 430.65 , 80.45 , 39.73 , 94.32 , 121.81 , 189.37 , 315.87 , (1.32)
Tax, 15.79 , 61.16 , 111.11 , 149.49 , 47.97 , 144.23 , 12.85 , 1.99 , 32.38 , 42.21 , 62.40 ,33%,33%
Net profit, (10.31), 154.68 , 224.10 , 323.44 , 355.64 , 286.42 , 67.60 , 37.74 , 61.94 , 79.61 , 126.97 , 211.79 , (0.88)
EPS, (0.11), 1.67 , 2.42 , 3.50 , 3.84 , 3.10 , 0.73 , 0.41 , 0.67 , 0.86 , 1.37 , 2.29 , (0.01)
Price to earning," (1,511.57)", 310.22 , 124.48 , 76.86 , 26.29 , 24.19 , 89.94 , 129.53 , 99.32 , 84.33 , 31.59 , 86.19 , 31.59 
Price, 168.44 , 518.63 , 301.51 , 268.70 , 101.07 , 74.88 , 65.71 , 52.84 , 66.49 , 72.56 , 43.35 , 197.30 , (0.30)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,41.29%,28.60%,26.02%,32.30%,20.53%,0.00%,29.87%,29.05%,,,
OPM,0.00%,14.14%,32.72%,35.78%,23.40%,33.87%,12.56%,10.54%,18.48%,16.93%,25.12%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,3.93%,5.33%,4.94%,18.37%,39.89%,39.89%,3.93%
,,,,,,OPM,20.57%,22.58%,19.37%,15.67%,25.12%,25.12%,15.67%
,,,,,,Price to Earning, 99.67 , 70.26 , 76.48 , 86.19 , 31.59 , 86.19 , 31.59 
