KSK ENERGY VENTURES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 346.11 , 372.63 , 372.63 , 372.63 , 372.63 , 372.63 , 422.25 , 423.99 , 423.99 , 423.99 
Reserves," 1,602.08 "," 2,207.41 "," 2,235.68 "," 2,226.90 "," 2,230.89 "," 2,225.50 "," 2,639.77 "," 2,782.93 "," 2,695.44 "," 2,311.77 "
Borrowings, 458.14 , 720.52 , 851.01 , 907.95 , 921.30 , 306.27 , 665.35 , 745.93 , 783.17 ," 1,074.80 "
Other Liabilities, 126.65 , 363.03 , 487.92 , 465.56 , 472.89 , 416.55 , 424.44 , 336.98 , 506.47 , 590.07 
Total," 2,532.98 "," 3,663.59 "," 3,947.24 "," 3,973.04 "," 3,997.71 "," 3,320.95 "," 4,151.81 "," 4,289.83 "," 4,409.07 "," 4,400.63 "
,,,,,,,,,,
Net Block, 19.05 , 145.36 , 141.02 , 48.56 , 19.58 , 20.08 , 17.52 , 2.14 , 1.74 , 0.70 
Capital Work in Progress, 0.09 , 15.68 , 0.76 , 0.82 , 0.10 , 0.77 , 0.83 , 7.42 , 7.42 , -   
Investments, 822.78 , 818.06 ," 2,951.24 "," 2,959.11 "," 2,977.53 "," 2,985.69 "," 3,641.08 "," 3,914.35 "," 4,008.58 "," 1,455.59 "
Other Assets," 1,691.06 "," 2,684.49 ", 854.22 , 964.55 ," 1,000.50 ", 314.41 , 492.38 , 365.92 , 391.33 ," 2,944.34 "
Total," 2,532.98 "," 3,663.59 "," 3,947.24 "," 3,973.04 "," 3,997.71 "," 3,320.95 "," 4,151.81 "," 4,289.83 "," 4,409.07 "," 4,400.63 "
,,,,,,,,,,
Working Capital," 1,564.41 "," 2,321.46 ", 366.30 , 498.99 , 527.61 , (102.14), 67.94 , 28.94 , (115.14)," 2,354.27 "
Debtors, -   , 0.06 , 27.33 , 30.04 , -   , 21.76 , 11.03 , 93.02 , 30.95 , 33.42 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , 0.13 , 94.13 , 162.39 , -   , 165.54 , 92.49 ," 1,558.16 ", 569.11 ," 4,898.92 "
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,5%,5%,1%,0%,1%,0%,0%,-1%,-3%,-14%
Return on Capital Emp,,9%,4%,3%,4%,3%,1%,2%,1%,-6%
,,,,,,,,,,
