D B CORP LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 920.56 ," 1,013.77 "," 1,256.46 "," 1,441.81 "," 1,578.86 "," 1,856.21 "," 2,009.02 "," 2,048.22 "," 2,257.43 "," 2,328.48 "," 2,462.70 "," 2,462.70 "," 2,452.65 "
Expenses, 770.56 , 679.84 , 851.39 ," 1,094.69 "," 1,190.72 "," 1,355.35 "," 1,444.42 "," 1,507.46 "," 1,610.88 "," 1,763.39 "," 1,958.38 "," 1,812.18 "," 1,950.39 "
Operating Profit, 150.00 , 333.93 , 405.07 , 347.12 , 388.14 , 500.86 , 564.60 , 540.76 , 646.55 , 565.09 , 504.32 , 650.52 , 502.26 
Other Income, 25.57 , 29.80 , 21.49 , 21.18 , 23.35 , 22.67 , 23.92 , 21.67 , 15.05 , 22.77 , 16.57 , -   , -   
Depreciation, 17.79 , 26.64 , 42.76 , 50.00 , 57.31 , 64.15 , 88.08 , 85.17 , 86.16 , 92.24 , 98.57 , 98.57 , 98.57 
Interest, 46.46 , 32.34 , 16.83 , 11.76 , 10.44 , 7.53 , 7.56 , 13.82 , 7.45 , 6.70 , 8.51 , 8.51 , 8.51 
Profit before tax, 111.32 , 304.75 , 366.97 , 306.54 , 343.74 , 451.84 , 492.89 , 463.44 , 567.98 , 488.92 , 413.81 , 543.44 , 395.18 
Tax, 42.84 , 105.71 , 99.65 , 98.07 , 113.13 , 145.55 , 175.92 , 167.76 , 190.67 , 164.46 , 139.89 ,34%,34%
Net profit, 68.48 , 199.04 , 267.32 , 208.47 , 230.61 , 306.28 , 316.98 , 295.68 , 377.31 , 324.46 , 273.93 , 359.73 , 261.59 
EPS, 4.06 , 10.97 , 14.59 , 11.37 , 12.58 , 16.69 , 17.26 , 16.09 , 20.52 , 17.63 , 15.66 , 20.56 , 14.95 
Price to earning,  , 23.21 , 17.31 , 18.26 , 18.31 , 17.37 , 21.35 , 19.88 , 18.64 , 17.68 , 12.37 , 17.14 , 12.37 
Price, -   , 254.48 , 252.46 , 207.69 , 230.33 , 290.03 , 368.51 , 319.87 , 382.34 , 311.78 , 193.65 , 352.49 , 184.93 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,12.32%,18.24%,27.42%,43.97%,43.73%,43.43%,44.90%,68.35%,40.21%,5.67%,,,
OPM,16.29%,32.94%,32.24%,24.08%,24.58%,26.98%,28.10%,26.40%,28.64%,24.27%,20.48%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,10.86%,9.21%,8.08%,5.04%,5.76%,5.76%,5.04%
,,,,,,OPM,26.58%,26.28%,26.84%,26.41%,20.48%,26.41%,20.48%
,,,,,,Price to Earning, 18.44 , 17.98 , 17.88 , 17.14 , 12.37 , 17.14 , 12.37 
