BANG OVERSEAS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 13.56 , 13.56 , 13.56 , 13.56 , 13.56 , 13.56 , 13.56 , 13.56 , 13.56 , 13.56 
Reserves, 81.12 , 83.45 , 91.31 , 65.81 , 66.82 , 50.62 , 45.30 , 46.47 , 56.68 , 59.98 
Borrowings, 45.66 , 45.91 , 50.52 , 43.24 , 59.90 , 66.68 , 38.05 , 40.05 , 36.50 , 32.73 
Other Liabilities, 20.13 , 23.68 , 23.60 , 15.69 , 13.54 , 16.56 , 31.99 , 31.54 , 36.88 , 46.85 
Total, 160.47 , 166.60 , 178.99 , 138.30 , 153.82 , 147.42 , 128.90 , 131.62 , 143.62 , 153.12 
,,,,,,,,,,
Net Block, 16.07 , 13.41 , 17.66 , 17.03 , 17.75 , 20.54 , 19.60 , 19.60 , 27.90 , 31.62 
Capital Work in Progress, 5.50 , 7.42 , 1.46 , 10.07 , 10.01 , 10.07 , 0.14 , -   , -   , -   
Investments, 0.75 , 17.40 , 2.05 , 2.00 , 3.20 , 3.34 , 13.41 , 15.51 , 4.74 , 4.24 
Other Assets, 138.15 , 128.37 , 157.82 , 109.20 , 122.86 , 113.47 , 95.75 , 96.51 , 110.98 , 117.26 
Total, 160.47 , 166.60 , 178.99 , 138.30 , 153.82 , 147.42 , 128.90 , 131.62 , 143.62 , 153.12 
,,,,,,,,,,
Working Capital, 118.02 , 104.69 , 134.22 , 93.51 , 109.32 , 96.91 , 63.76 , 64.97 , 74.10 , 70.41 
Debtors, 35.67 , 44.21 , 58.16 , 50.03 , 74.03 , 47.22 , 37.28 , 43.19 , 52.72 , 71.03 
Inventory, 37.08 , 36.11 , 40.96 , 23.36 , 18.86 , 32.50 , 29.92 , 28.69 , 31.92 , 26.07 
,,,,,,,,,,
Debtor Days, 94.80 , 125.16 , 147.98 , 132.92 , 114.90 , 106.19 , 106.45 , 108.61 , 122.55 , 153.99 
Inventory Turnover, 3.70 , 3.57 , 3.50 , 5.88 , 12.47 , 4.99 , 4.27 , 5.06 , 4.92 , 6.46 
,,,,,,,,,,
Return on Equity,1%,2%,7%,0%,1%,-25%,-9%,2%,5%,4%
Return on Capital Emp,,6%,10%,4%,6%,-8%,-1%,6%,7%,4%
,,,,,,,,,,
