IGARASHI MOTORS INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 24.69 , 41.39 , (1.14), 23.84 , 59.37 , 45.14 , 59.10 , 63.65 , 82.08 , 64.38 
Cash from Investing Activity, 15.05 , (3.09), (27.43), (36.88), (41.96), (30.45), (14.19), 20.24 , (158.58), (42.91)
Cash from Financing Activity, (45.77), (39.37), 30.09 , 13.15 , (18.09), 19.94 , (6.13), (49.46), (29.00), (22.78)
Net Cash Flow, (6.03), (1.07), 1.52 , 0.11 , (0.68), 34.63 , 38.79 , 34.44 , (105.50), (1.30)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
