JK TYRE & INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 266.35 , 544.22 , (21.43), 346.78 , (101.18), 562.51 , 586.80 , 815.08 , 163.87 , 495.15 
Cash from Investing Activity, (349.73), (169.30), (283.81), (599.68), (179.33), (218.50), (673.46), (474.20), (663.09), (254.98)
Cash from Financing Activity, 96.15 , (353.64), 327.08 , 246.13 , 296.75 , (260.96), (18.02), (358.15), 499.75 , (236.08)
Net Cash Flow, 12.77 , 21.28 , 21.84 , (6.77), 16.24 , 83.05 , (104.68), (17.27), 0.53 , 4.09 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
