ASAHI SONGWON COLORS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 112.62 , 126.07 , 183.99 , 233.68 , 232.16 , 302.01 , 239.53 , 223.92 , 253.47 , 292.51 , 293.61 , 337.56 , 306.40 
Expenses, 98.80 , 107.40 , 154.03 , 190.19 , 207.29 , 263.33 , 203.66 , 184.96 , 206.21 , 254.26 , 254.08 , 282.99 , 265.15 
Operating Profit, 13.82 , 18.67 , 29.96 , 43.49 , 24.87 , 38.68 , 35.87 , 38.96 , 47.26 , 38.25 , 39.53 , 54.57 , 41.25 
Other Income, (0.15), 1.05 , 0.16 , 0.44 , 0.46 , (1.64), 1.32 , 3.63 , 3.05 , 4.47 , (2.12), -   , -   
Depreciation, 3.82 , 4.30 , 4.46 , 5.33 , 5.34 , 6.73 , 6.07 , 6.71 , 7.13 , 7.22 , 8.16 , 8.16 , 8.16 
Interest, 4.38 , 3.88 , 3.19 , 5.35 , 4.90 , 6.27 , 4.78 , 4.49 , 2.81 , 3.53 , 5.18 , 5.18 , 5.18 
Profit before tax, 5.47 , 11.54 , 22.47 , 33.25 , 15.10 , 24.04 , 26.34 , 31.39 , 40.37 , 31.96 , 24.07 , 41.23 , 27.91 
Tax, 3.01 , 2.00 , 2.43 , 10.74 , 4.75 , 9.45 , 8.65 , 10.41 , 12.95 , 8.89 , 7.95 ,33%,33%
Net profit, 2.46 , 9.54 , 20.04 , 22.51 , 10.36 , 14.59 , 17.70 , 20.98 , 27.42 , 23.08 , 16.13 , 27.61 , 18.69 
EPS, 2.00 , 7.77 , 16.33 , 18.34 , 8.44 , 11.89 , 14.42 , 17.10 , 22.34 , 18.81 , 13.15 , 22.51 , 15.23 
Price to earning, 9.55 , 6.02 , 4.36 , 4.69 , 7.22 , 7.13 , 9.14 , 8.65 , 12.90 , 18.18 , 12.50 , 13.06 , 9.12 
Price, 19.15 , 46.77 , 71.26 , 86.02 , 60.95 , 84.74 , 131.87 , 147.81 , 288.22 , 341.95 , 164.30 , 293.85 , 138.96 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,50.00%,21.91%,18.36%,19.06%,41.41%,29.40%,24.24%,11.68%,13.42%,15.94%,,,
OPM,12.27%,14.81%,16.28%,18.61%,10.71%,12.81%,14.98%,17.40%,18.65%,13.08%,13.46%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.19%,6.85%,4.73%,6.89%,15.40%,15.40%,4.73%
,,,,,,OPM,14.99%,15.04%,15.18%,16.17%,13.46%,16.17%,13.46%
,,,,,,Price to Earning, 9.12 , 10.05 , 11.42 , 13.06 , 12.50 , 13.06 , 9.12 
