ARVIND LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,353.12 "," 2,316.89 "," 2,683.26 "," 3,494.12 "," 3,780.29 "," 4,775.48 "," 5,224.69 "," 5,356.88 "," 5,966.63 "," 6,420.42 "," 6,435.96 "," 6,908.72 "," 6,878.08 "
Expenses," 2,099.50 "," 2,007.45 "," 2,297.14 "," 2,992.88 "," 3,193.60 "," 3,988.27 "," 4,411.55 "," 4,556.47 "," 5,237.11 "," 5,810.52 "," 5,810.49 "," 6,075.57 "," 6,209.65 "
Operating Profit, 253.62 , 309.44 , 386.12 , 501.24 , 586.69 , 787.21 , 813.14 , 800.41 , 729.52 , 609.90 , 625.47 , 833.16 , 668.44 
Other Income, 99.83 , 47.37 , 52.07 , 387.61 , 93.46 , 75.33 , 128.25 , 110.52 , (174.21), 83.30 , 33.00 , -   , -   
Depreciation, 122.05 , 113.80 , 116.16 , 130.51 , 150.49 , 157.51 , 125.83 , 149.16 , 182.10 , 208.85 , 209.75 , 209.75 , 209.75 
Interest, 277.41 , 191.01 , 187.23 , 270.25 , 268.44 , 296.44 , 337.94 , 310.31 , 238.57 , 192.74 , 213.38 , 213.38 , 213.38 
Profit before tax, (46.01), 52.00 , 134.80 , 488.09 , 261.22 , 408.59 , 477.62 , 451.46 , 134.64 , 291.61 , 235.34 , 410.03 , 245.31 
Tax, 1.86 , -   , -   , 53.86 , -   , 47.20 , 100.19 , 130.82 , 116.08 , 41.57 , 29.53 ,13%,13%
Net profit, (47.87), 52.00 , 134.80 , 434.23 , 261.22 , 361.39 , 377.43 , 320.64 , 18.56 , 250.04 , 205.81 , 358.58 , 214.53 
EPS, (2.19), 2.24 , 5.30 , 17.05 , 10.12 , 14.00 , 14.62 , 12.42 , 0.72 , 9.67 , 7.96 , 13.87 , 8.30 
Price to earning, (2.71), 5.31 , 4.65 , 1.65 , 2.70 , 4.47 , 6.24 , 7.44 , 187.83 , 14.48 , 9.86 , 54.90 , 9.86 
Price, 5.91 , 11.90 , 24.66 , 28.22 , 27.29 , 62.59 , 91.25 , 92.36 , 134.94 , 139.99 , 78.50 , 761.25 , 81.82 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,5.86%,16.30%,16.79%,17.45%,19.33%,334.11%,24.82%,,,
OPM,10.78%,13.36%,14.39%,14.35%,15.52%,16.48%,15.56%,14.94%,12.23%,9.50%,9.72%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.80%,13.27%,11.18%,7.11%,7.61%,7.61%,7.11%
,,,,,,OPM,13.63%,13.79%,13.48%,12.06%,9.72%,12.06%,9.72%
,,,,,,Price to Earning, 24.46 , 29.33 , 38.39 , 54.90 , 9.86 , 54.90 , 9.86 
