JHS SVENDGAARD LABORATORIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.90 , 14.45 , 14.55 , 17.55 , 24.10 , 24.10 , 24.10 , 37.64 , 44.12 , 60.90 
Reserves, 46.74 , 57.21 , 61.63 , 82.33 , 49.80 , 20.97 , 77.74 , 57.47 , 86.05 , 115.74 
Borrowings, 47.20 , 41.32 , 41.36 , 66.51 , 101.65 , 54.00 , 18.72 , 2.47 , 2.19 , 2.46 
Other Liabilities, 6.21 , 16.51 , 30.57 , 42.84 , 42.94 , 74.16 , 32.93 , 25.14 , 29.72 , 33.09 
Total, 113.05 , 129.49 , 148.11 , 209.23 , 218.49 , 173.23 , 153.49 , 122.72 , 162.08 , 212.19 
,,,,,,,,,,
Net Block, 47.86 , 63.52 , 57.66 , 51.89 , 135.20 , 120.79 , 107.85 , 65.06 , 64.97 , 71.29 
Capital Work in Progress, 29.40 , 12.41 , 0.21 , 24.45 , 0.01 , 0.03 , 0.03 , 0.68 , 0.67 , 0.42 
Investments, 0.22 , 0.16 , 0.16 , 0.45 , 0.01 , 0.01 , 0.01 , 0.01 , 1.04 , 18.20 
Other Assets, 35.57 , 53.40 , 90.08 , 132.44 , 83.27 , 52.40 , 45.60 , 56.97 , 95.40 , 122.28 
Total, 113.05 , 129.49 , 148.11 , 209.23 , 218.49 , 173.23 , 153.49 , 122.72 , 162.08 , 212.19 
,,,,,,,,,,
Working Capital, 29.36 , 36.89 , 59.51 , 89.60 , 40.33 , (21.76), 12.67 , 31.83 , 65.68 , 89.19 
Debtors, 6.94 , 29.55 , 49.27 , 81.11 , 24.61 , 5.78 , 12.31 , 6.91 , 13.66 , 42.66 
Inventory, 16.70 , 17.15 , 19.58 , 13.78 , 7.01 , 6.89 , 10.44 , 10.72 , 10.72 , 9.18 
,,,,,,,,,,
Debtor Days, 90.99 , 211.15 , 210.53 , 319.09 , 160.23 , 59.80 , 81.55 , 25.32 , 47.86 , 112.66 
Inventory Turnover, 1.67 , 2.98 , 4.36 , 6.73 , 8.00 , 5.12 , 5.28 , 9.29 , 9.72 , 15.06 
,,,,,,,,,,
Return on Equity,3%,8%,8%,-4%,-6%,-64%,-22%,-23%,17%,16%
Return on Capital Emp,,9%,10%,3%,6%,-15%,-20%,-20%,5%,27%
,,,,,,,,,,
