GUFIC BIOSCIENCES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.74 , 7.74 , 7.74 , 7.74 , 7.74 , 7.74 , 7.74 , 7.74 , 7.74 , 7.74 
Reserves, 8.91 , 9.69 , 10.70 , 11.78 , 14.66 , 18.47 , 19.37 , 26.22 , 29.59 , 45.78 
Borrowings, 14.87 , 17.24 , 19.18 , 20.42 , 34.80 , 33.40 , 32.82 , 42.75 , 56.64 , 79.64 
Other Liabilities, 16.44 , 21.24 , 23.22 , 34.52 , 32.60 , 52.21 , 68.24 , 76.66 , 84.49 , 102.91 
Total, 47.96 , 55.91 , 60.84 , 74.46 , 89.80 , 111.82 , 128.17 , 153.37 , 178.46 , 236.07 
,,,,,,,,,,
Net Block, 15.63 , 14.88 , 17.32 , 17.71 , 26.83 , 30.23 , 25.11 , 22.15 , 21.96 , 22.32 
Capital Work in Progress, 0.17 , 2.24 , -   , 1.07 , 2.98 , -   , -   , -   , 0.04 , 2.05 
Investments, 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 
Other Assets, 32.15 , 38.78 , 43.51 , 55.67 , 59.98 , 81.58 , 103.05 , 131.21 , 156.45 , 211.69 
Total, 47.96 , 55.91 , 60.84 , 74.46 , 89.80 , 111.82 , 128.17 , 153.37 , 178.46 , 236.07 
,,,,,,,,,,
Working Capital, 15.71 , 17.54 , 20.29 , 21.15 , 27.38 , 29.37 , 34.81 , 54.55 , 71.96 , 108.78 
Debtors, 12.20 , 15.05 , 17.64 , 22.57 , 20.01 , 28.21 , 33.38 , 56.23 , 52.12 , 81.02 
Inventory, 10.71 , 10.35 , 12.77 , 16.91 , 20.00 , 26.12 , 36.80 , 50.26 , 63.02 , 93.88 
,,,,,,,,,,
Debtor Days, 88.94 , 90.29 , 92.86 , 101.47 , 74.53 , 85.29 , 82.40 , 102.14 , 77.59 , 98.27 
Inventory Turnover, 4.68 , 5.88 , 5.43 , 4.80 , 4.90 , 4.62 , 4.02 , 4.00 , 3.89 , 3.21 
,,,,,,,,,,
Return on Equity,5%,7%,8%,8%,15%,16%,15%,22%,24%,30%
Return on Capital Emp,,12%,12%,15%,18%,17%,18%,24%,24%,34%
,,,,,,,,,,
