LOKESH MACHINES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.78 , 11.78 , 11.78 , 11.78 , 11.78 , 11.78 , 11.78 , 14.71 , 17.03 , 17.90 
Reserves, 70.85 , 73.52 , 79.24 , 86.15 , 86.18 , 85.95 , 85.85 , 98.77 , 108.98 , 119.76 
Borrowings, 73.27 , 76.77 , 87.25 , 114.98 , 123.08 , 125.07 , 116.25 , 112.28 , 97.36 , 83.93 
Other Liabilities, 36.87 , 39.52 , 53.43 , 64.94 , 67.32 , 73.62 , 73.43 , 72.40 , 72.72 , 58.89 
Total, 192.77 , 201.59 , 231.70 , 277.85 , 288.36 , 296.42 , 287.31 , 298.16 , 296.09 , 280.48 
,,,,,,,,,,
Net Block, 64.03 , 66.04 , 72.22 , 111.23 , 105.33 , 98.75 , 78.11 , 98.58 , 85.71 , 108.51 
Capital Work in Progress, 12.41 , 10.10 , 27.12 , 12.49 , 24.75 , 34.77 , 40.66 , 29.13 , 41.08 , 19.00 
Investments, 8.00 , 8.00 , 8.00 , 8.00 , 8.00 , 8.00 , 8.00 , 6.00 , 1.50 , 1.50 
Other Assets, 108.33 , 117.45 , 124.36 , 146.13 , 150.28 , 154.90 , 160.54 , 164.45 , 167.80 , 151.47 
Total, 192.77 , 201.59 , 231.70 , 277.85 , 288.36 , 296.42 , 287.31 , 298.16 , 296.09 , 280.48 
,,,,,,,,,,
Working Capital, 71.46 , 77.93 , 70.93 , 81.19 , 82.96 , 81.28 , 87.11 , 92.05 , 95.08 , 92.58 
Debtors, 33.28 , 39.64 , 26.39 , 29.97 , 27.82 , 23.43 , 21.07 , 29.60 , 26.51 , 24.80 
Inventory, 46.60 , 50.05 , 53.61 , 67.44 , 70.98 , 80.98 , 85.02 , 90.70 , 95.65 , 95.77 
,,,,,,,,,,
Debtor Days, 164.06 , 149.42 , 65.80 , 66.73 , 70.92 , 76.49 , 65.10 , 89.23 , 73.43 , 51.74 
Inventory Turnover, 1.59 , 1.93 , 2.73 , 2.43 , 2.02 , 1.38 , 1.39 , 1.33 , 1.38 , 1.83 
,,,,,,,,,,
Return on Equity,0%,5%,8%,8%,1%,0%,1%,2%,2%,3%
Return on Capital Emp,,10%,14%,14%,10%,9%,9%,9%,9%,10%
,,,,,,,,,,
