JVL AGRO INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-08,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17
Equity Share Capital, 7.50 , 7.50 , 12.84 , 12.84 , 14.04 , 16.79 , 16.79 , 16.79 , 16.79 , 16.79 
Reserves, 71.16 , 97.82 , 163.19 , 210.21 , 285.71 , 392.23 , 449.36 , 508.07 , 553.64 , 586.03 
Borrowings, 70.26 , 231.51 , 340.38 , 148.56 , 190.79 , 211.19 , 241.04 , 273.93 , 275.36 , 413.37 
Other Liabilities, 352.48 , 303.65 , 348.34 , 662.26 , 855.87 , 812.12 , 898.19 ," 1,031.06 "," 1,310.47 "," 1,167.97 "
Total, 501.40 , 640.48 , 864.75 ," 1,033.87 "," 1,346.41 "," 1,432.33 "," 1,605.38 "," 1,829.85 "," 2,156.26 "," 2,184.16 "
,,,,,,,,,,
Net Block, 54.30 , 109.26 , 136.94 , 158.38 , 151.68 , 308.81 , 363.87 , 409.63 , 414.91 , 411.16 
Capital Work in Progress, 0.01 , 1.54 , 1.54 , 10.39 , 94.25 , 18.49 , 19.26 , 1.69 , 0.45 , 0.52 
Investments, 32.01 , 8.20 , 9.09 , 19.72 , 10.95 , 5.61 , 5.53 , 5.44 , 4.23 , 4.23 
Other Assets, 415.08 , 521.48 , 717.18 , 845.38 ," 1,089.53 "," 1,099.42 "," 1,216.72 "," 1,413.09 "," 1,736.67 "," 1,768.25 "
Total, 501.40 , 640.48 , 864.75 ," 1,033.87 "," 1,346.41 "," 1,432.33 "," 1,605.38 "," 1,829.85 "," 2,156.26 "," 2,184.16 "
,,,,,,,,,,
Working Capital, 62.60 , 217.83 , 368.84 , 183.12 , 233.66 , 287.30 , 318.53 , 382.03 , 426.20 , 600.28 
Debtors, 77.46 , 73.50 , 99.40 , 120.80 , 158.92 , 160.86 , 188.64 , 288.75 , 360.33 , 331.79 
Inventory, 206.61 , 135.03 , 223.93 , 311.59 , 440.67 , 453.21 , 454.20 , 562.61 , 974.88 , 964.16 
,,,,,,,,,,
Debtor Days, 24.65 , 19.41 , 29.40 , 20.22 , 19.61 , 15.41 , 15.83 , 23.93 , 32.00 , 31.40 
Inventory Turnover, 5.55 , 10.24 , 5.51 , 7.00 , 6.71 , 8.41 , 9.58 , 7.83 , 4.22 , 4.00 
,,,,,,,,,,
Return on Equity,30%,25%,17%,22%,19%,15%,13%,12%,8%,5%
Return on Capital Emp,,18%,13%,17%,22%,18%,16%,14%,15%,11%
,,,,,,,,,,
