IZMO LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.05 , 12.10 , 12.10 , 12.10 , 12.10 , 12.10 , 12.10 , 12.10 , 12.16 , 12.82 
Reserves, 147.38 , 149.85 , 151.33 , 149.56 , 150.30 , 150.50 , 150.76 , 149.70 , 152.41 , 155.03 
Borrowings, 3.64 , 11.20 , 11.25 , 16.32 , 14.71 , 14.52 , 27.54 , 27.84 , 23.77 , 13.19 
Other Liabilities, 13.41 , 5.54 , 22.97 , 8.73 , 9.04 , 21.45 , 22.58 , 25.80 , 20.65 , 21.01 
Total, 176.48 , 178.69 , 197.65 , 186.71 , 186.15 , 198.57 , 212.98 , 215.44 , 208.99 , 202.05 
,,,,,,,,,,
Net Block, 7.70 , 6.70 , 5.63 , 4.81 , 4.28 , 18.84 , 14.41 , 9.57 , 4.21 , 7.50 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , 0.90 , 2.29 , 3.88 , -   
Investments, 141.31 , 138.73 , 154.80 , 160.30 , 160.30 , 160.30 , 178.51 , 174.81 , 169.48 , 160.09 
Other Assets, 27.47 , 33.26 , 37.22 , 21.60 , 21.57 , 19.43 , 19.16 , 28.77 , 31.42 , 34.46 
Total, 176.48 , 178.69 , 197.65 , 186.71 , 186.15 , 198.57 , 212.98 , 215.44 , 208.99 , 202.05 
,,,,,,,,,,
Working Capital, 14.06 , 27.72 , 14.25 , 12.87 , 12.53 , (2.02), (3.42), 2.97 , 10.77 , 13.45 
Debtors, 14.27 , 25.22 , 31.70 , 16.73 , 17.39 , 14.70 , 11.77 , 16.23 , 19.62 , 23.87 
Inventory, 6.46 , 1.99 , 0.04 , 0.01 , 0.03 , 0.04 , 0.01 , 0.02 , 0.01 , 0.01 
,,,,,,,,,,
Debtor Days, 235.26 , 356.93 , 285.13 , 341.72 , 374.70 , 334.30 , 233.10 , 320.04 , 330.93 , 385.51 
Inventory Turnover, 3.43 , 12.96 ," 1,014.50 "," 1,787.00 ", 564.67 , 401.25 ," 1,843.00 ", 925.50 ," 2,164.00 "," 2,260.00 "
,,,,,,,,,,
Return on Equity,1%,1%,1%,1%,0%,0%,0%,-1%,0%,0%
Return on Capital Emp,,1%,1%,2%,2%,1%,1%,0%,1%,1%
,,,,,,,,,,
