GI ENGINEERING SOLUTIONS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 1.48 , 1.13 , 1.28 , 0.13 , 0.07 , 0.06 , 0.04 , 0.01 , 0.02 , 0.02 , 0.06 , 0.06 , (0.01)
Expenses, 0.96 , 1.82 , 3.06 , 1.06 , 1.50 , 0.17 , 0.13 , 0.11 , 0.10 , 0.11 , 26.96 , 0.06 , (0.01)
Operating Profit, 0.52 , (0.69), (1.78), (0.93), (1.43), (0.11), (0.09), (0.10), (0.08), (0.09), (26.90), -   , -   
Other Income, 0.39 , 0.39 , 0.49 , 0.86 , 0.44 , 0.04 , -   , -   , (26.82), -   , 26.82 , -   , -   
Depreciation, 0.22 , 0.22 , 0.21 , 0.21 , 0.01 , 0.01 , -   , -   , -   , -   , -   , -   , -   
Interest, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Profit before tax, 0.69 , (0.52), (1.50), (0.28), (1.01), (0.08), (0.09), (0.11), (26.90), (0.09), (0.08), -   , -   
Tax, 0.04 , 0.06 , 0.14 , 0.10 , 0.06 , -   , -   , -   , -   , -   , -   ,0%,0%
Net profit, 0.65 , (0.58), (1.64), (0.38), (1.07), (0.08), (0.09), (0.11), (26.90), (0.09), (0.08), -   , -   
EPS, 0.87 , (0.67), (1.90), (0.44), (1.24), (0.09), (0.10), (0.13), (31.24), (0.10), (0.09), -   , -   
Price to earning, 6.10 , (27.76), (9.38), (20.90), (4.03), (36.26), (33.69), (41.31), (0.13), (34.69), -   , -   , -   
Price, 5.28 , 18.69 , 17.87 , 9.22 , 5.01 , 3.37 , 3.52 , 5.28 , 4.11 , 3.63 , 3.65 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,35.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-38.01%,-44.80%,-22.16%,-20.63%,200.00%,200.00%,-44.80%
,,,,,,OPM,12.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 6.10 ,  ,  ,  , -   , -   , -   
