INDIAN OIL CORPORATION LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 3,07,018.81 "," 2,66,055.23 "," 3,28,092.30 "," 3,98,476.63 "," 4,47,096.25 "," 4,73,210.09 "," 4,37,524.23 "," 3,47,176.43 "," 3,59,942.15 "," 4,24,038.70 "," 5,27,692.69 "," 5,27,692.69 "," 4,18,480.01 "
Expenses," 2,99,698.30 "," 2,53,292.46 "," 3,15,155.64 "," 3,80,014.77 "," 4,33,239.85 "," 4,57,570.42 "," 4,27,357.47 "," 3,26,111.76 "," 3,28,133.52 "," 3,84,345.75 "," 4,93,868.96 "," 4,84,509.89 "," 3,98,187.89 "
Operating Profit," 7,320.51 "," 12,762.77 "," 12,936.66 "," 18,461.86 "," 13,856.40 "," 15,639.67 "," 10,166.76 "," 21,064.67 "," 31,808.63 "," 39,692.95 "," 33,823.73 "," 43,182.80 "," 20,292.11 "
Other Income," 3,910.77 "," 6,142.81 "," 3,408.01 "," (4,249.22)"," 3,471.87 "," 5,166.92 "," 5,815.66 "," 3,686.41 "," 4,200.62 "," 3,414.62 "," 3,128.51 ", -   , -   
Depreciation," 2,881.71 "," 3,227.14 "," 4,546.67 "," 4,867.79 "," 5,200.99 "," 5,760.09 "," 4,528.66 "," 4,818.57 "," 6,222.97 "," 7,067.01 "," 7,514.29 "," 7,514.29 "," 7,514.29 "
Interest," 4,020.98 "," 1,572.35 "," 2,702.14 "," 5,590.54 "," 6,479.48 "," 5,120.99 "," 3,458.47 "," 3,105.97 "," 3,465.04 "," 3,476.28 "," 4,311.03 "," 4,311.03 "," 4,311.03 "
Profit before tax," 4,328.59 "," 14,106.09 "," 9,095.86 "," 3,754.31 "," 5,647.80 "," 9,925.51 "," 7,995.29 "," 16,826.54 "," 26,321.24 "," 32,564.28 "," 25,126.92 "," 31,357.48 "," 8,466.79 "
Tax," 1,379.04 "," 3,885.54 "," 1,650.38 ", (200.31), 642.63 ," 2,906.42 "," 2,722.26 "," 5,584.31 "," 7,214.84 "," 11,218.16 "," 8,232.77 ",33%,33%
Net profit," 2,949.55 "," 10,220.55 "," 7,445.48 "," 3,954.62 "," 5,005.17 "," 7,019.09 "," 5,273.03 "," 11,242.23 "," 19,106.40 "," 21,346.12 "," 16,894.15 "," 21,083.28 "," 5,692.67 "
EPS, 4.06 , 14.03 , 10.22 , 5.43 , 6.87 , 9.64 , 7.24 , 15.43 , 19.67 , 21.98 , 17.95 , 22.40 , 6.05 
Price to earning, 13.11 , 5.10 , 8.11 , 11.91 , 10.73 , 7.03 , 12.60 , 6.76 , 10.57 , 7.61 , 9.11 , 9.11 , 8.51 
Price, 53.24 , 71.54 , 82.94 , 64.65 , 73.70 , 67.79 , 91.24 , 104.41 , 207.96 , 167.18 , 163.45 , 203.98 , 51.47 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,30.32%,30.88%,30.98%,30.70%,30.08%,30.09%,30.39%,29.51%,47.13%,93.25%,,,
OPM,2.38%,4.80%,3.94%,4.63%,3.10%,3.31%,2.32%,6.07%,8.84%,9.36%,6.41%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,3.65%,3.73%,-1.05%,-1.04%,24.44%,24.44%,-1.05%
,,,,,,OPM,4.85%,5.22%,5.80%,8.18%,6.41%,8.18%,4.85%
,,,,,,Price to Earning, 9.33 , 9.54 , 8.95 , 8.51 , 9.11 , 9.11 , 8.51 
