INSECTICIDES INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 6.13 , (4.44), 37.41 , (35.91), (1.33), 37.66 , (5.73), 84.54 , 4.01 , 181.54 
Cash from Investing Activity, (3.77), 4.71 , (54.54), (55.00), (46.45), (56.75), (32.78), (18.76), (13.64), (25.82)
Cash from Financing Activity, (3.39), 5.13 , 12.20 , 104.92 , 34.72 , 23.43 , 36.04 , (62.86), 9.36 , (143.01)
Net Cash Flow, (1.03), 5.40 , (4.93), 14.01 , (13.06), 4.34 , (2.48), 2.92 , (0.27), 12.71 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
