GALLANTT METAL LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 81.32 , 81.32 , 81.32 , 81.32 , 81.32 , 81.32 , 81.32 , 81.32 , 81.32 , 81.32 
Reserves, 58.41 , 81.96 , 104.88 , 119.43 , 151.18 , 166.23 , 200.18 , 241.76 , 281.62 , 330.92 
Borrowings, 151.16 , 160.69 , 119.48 , 116.99 , 58.46 , 127.52 , 91.09 , 62.13 , 74.18 , 54.70 
Other Liabilities, 62.91 , 61.04 , 71.35 , 74.75 , 122.24 , 60.45 , 52.03 , 59.64 , 60.20 , 121.72 
Total, 353.80 , 385.01 , 377.03 , 392.49 , 413.20 , 435.52 , 424.62 , 444.85 , 497.32 , 588.66 
,,,,,,,,,,
Net Block, 229.34 , 226.49 , 215.17 , 204.42 , 192.85 , 206.68 , 211.73 , 205.48 , 230.31 , 218.82 
Capital Work in Progress, 10.57 , 0.77 , 0.59 , 0.64 , 9.01 , 6.76 , 4.92 , 17.93 , 12.68 , 28.60 
Investments, 8.65 , 8.65 , 29.10 , 42.60 , 42.60 , 42.60 , 42.60 , 42.60 , 42.60 , 42.66 
Other Assets, 105.24 , 149.10 , 132.17 , 144.83 , 168.74 , 179.48 , 165.37 , 178.84 , 211.73 , 298.58 
Total, 353.80 , 385.01 , 377.03 , 392.49 , 413.20 , 435.52 , 424.62 , 444.85 , 497.32 , 588.66 
,,,,,,,,,,
Working Capital, 42.33 , 88.06 , 60.82 , 70.08 , 46.50 , 119.03 , 113.34 , 119.20 , 151.53 , 176.86 
Debtors, 10.44 , 18.15 , 21.55 , 33.49 , 29.94 , 42.79 , 23.56 , 30.35 , 34.03 , 50.52 
Inventory, 35.94 , 43.56 , 48.00 , 61.90 , 79.08 , 84.76 , 85.66 , 79.91 , 98.61 , 109.79 
,,,,,,,,,,
Debtor Days, 8.64 , 15.30 , 14.13 , 20.88 , 16.49 , 23.35 , 11.94 , 16.53 , 20.16 , 22.38 
Inventory Turnover, 12.27 , 9.94 , 11.60 , 9.46 , 8.38 , 7.89 , 8.41 , 8.38 , 6.25 , 7.51 
,,,,,,,,,,
Return on Equity,10%,14%,12%,7%,14%,6%,12%,13%,7%,12%
Return on Capital Emp,,16%,14%,10%,14%,9%,13%,13%,9%,17%
,,,,,,,,,,
