GVK POWER & INFRASTRUCTURE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 140.58 , 157.92 , 157.92 , 157.92 , 157.92 , 157.92 , 157.92 , 157.92 , 157.92 , 157.92 
Reserves," 1,598.64 "," 2,307.99 "," 2,376.27 "," 2,368.00 "," 2,343.96 "," 2,320.53 "," 2,190.70 "," 1,880.27 "," 1,609.25 "," 1,573.17 "
Borrowings, -   , 100.34 , 100.95 , 416.59 , 423.80 , 530.36 , 779.05 , 350.57 , 341.15 , 542.86 
Other Liabilities, 3.55 , 3.96 , 4.47 , 4.39 , 7.93 , 10.32 , 11.55 , 139.17 , 151.36 , 181.11 
Total," 1,742.77 "," 2,570.21 "," 2,639.61 "," 2,946.90 "," 2,933.61 "," 3,019.13 "," 3,139.22 "," 2,527.93 "," 2,259.68 "," 2,455.06 "
,,,,,,,,,,
Net Block, 0.33 , 0.39 , 1.59 , 1.44 , 1.26 , 1.09 , 0.79 , 0.63 , 0.48 , 0.35 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 951.80 ," 1,514.63 "," 1,616.21 "," 1,371.06 "," 1,404.91 "," 1,406.20 "," 1,480.76 "," 1,893.88 "," 2,152.37 "," 2,356.16 "
Other Assets, 790.64 ," 1,055.19 "," 1,021.81 "," 1,574.40 "," 1,527.44 "," 1,611.84 "," 1,657.67 ", 633.42 , 106.83 , 98.55 
Total," 1,742.77 "," 2,570.21 "," 2,639.61 "," 2,946.90 "," 2,933.61 "," 3,019.13 "," 3,139.22 "," 2,527.93 "," 2,259.68 "," 2,455.06 "
,,,,,,,,,,
Working Capital, 787.09 ," 1,051.23 "," 1,017.34 "," 1,570.01 "," 1,519.51 "," 1,601.52 "," 1,646.12 ", 494.25 , (44.53), (82.56)
Debtors, 6.16 , 3.95 , 1.49 , 1.17 , 2.99 , 3.70 , 3.75 , 7.32 , 9.16 , 1.30 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 86.05 , 31.78 , 13.11 , 15.47 , 36.13 , 50.47 , 52.08 , 98.30 , 118.73 , 28.69 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,1%,1%,3%,0%,-1%,-1%,-6%,-6%,-15%,-2%
Return on Capital Emp,,1%,3%,1%,1%,2%,-1%,-2%,-9%,0%
,,,,,,,,,,
