HINDUJA VENTURES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 20.56 , 20.56 , 20.56 , 20.56 , 20.56 , 20.56 , 20.56 , 20.56 , 20.56 , 20.56 
Reserves, 579.57 , 594.69 , 624.93 , 654.12 , 694.79 , 740.75 , 796.34 , 905.00 ," 1,007.79 "," 1,053.31 "
Borrowings, 14.30 , -   , -   , -   , -   , -   , -   , 435.20 , 381.33 , 764.15 
Other Liabilities, 26.36 , 33.66 , 37.07 , 41.47 , 42.36 , 44.86 , 43.07 , 105.86 , 7.43 , 94.01 
Total, 640.79 , 648.91 , 682.56 , 716.15 , 757.71 , 806.17 , 859.97 ," 1,466.62 "," 1,417.11 "," 1,932.03 "
,,,,,,,,,,
Net Block, 1.09 , 0.96 , 21.37 , 19.01 , 16.56 , 14.30 , 14.05 , 12.91 , 11.73 , 237.39 
Capital Work in Progress, 0.12 , 21.49 , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 170.57 , 315.63 , 302.95 , 256.92 , 189.02 , 563.25 , 629.12 , 613.79 , 434.00 ," 1,009.36 "
Other Assets, 469.01 , 310.83 , 358.24 , 440.22 , 552.13 , 228.62 , 216.80 , 839.92 , 971.38 , 685.28 
Total, 640.79 , 648.91 , 682.56 , 716.15 , 757.71 , 806.17 , 859.97 ," 1,466.62 "," 1,417.11 "," 1,932.03 "
,,,,,,,,,,
Working Capital, 442.65 , 277.17 , 321.17 , 398.75 , 509.77 , 183.76 , 173.73 , 734.06 , 963.95 , 591.27 
Debtors, 2.24 , 4.48 , 10.58 , 8.69 , 13.52 , 15.21 , 0.09 , 90.98 , 2.52 , 6.05 
Inventory, 10.93 , 21.71 , 16.27 , 12.02 , 12.02 , 12.02 , 99.68 , 498.90 , 430.88 , 368.25 
,,,,,,,,,,
Debtor Days, 252.35 , 196.30 , 46.40 , 35.21 , 52.76 , 52.16 , 0.30 , 99.88 , 4.54 , 9.81 
Inventory Turnover, 0.30 , 0.38 , 5.12 , 7.50 , 7.78 , 8.85 , 1.11 , 0.67 , 0.47 , 0.61 
,,,,,,,,,,
Return on Equity,6%,6%,9%,10%,11%,11%,11%,11%,10%,10%
Return on Capital Emp,,8%,11%,11%,12%,12%,12%,15%,13%,13%
,,,,,,,,,,
