IPCA LABORATORIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 24.99 , 25.04 , 25.14 , 25.17 , 25.24 , 25.24 , 25.24 , 25.24 , 25.24 , 25.24 
Reserves, 613.52 , 849.82 ," 1,028.72 "," 1,237.04 "," 1,544.61 "," 1,956.37 "," 2,208.09 "," 2,257.81 "," 2,449.88 "," 2,669.71 "
Borrowings, 450.17 , 453.98 , 530.17 , 600.81 , 617.03 , 594.70 , 928.81 , 865.20 , 715.75 , 627.56 
Other Liabilities, 281.74 , 296.89 , 334.32 , 471.83 , 527.77 , 647.78 , 671.17 , 812.03 , 834.98 , 860.63 
Total," 1,370.42 "," 1,625.73 "," 1,918.35 "," 2,334.85 "," 2,714.65 "," 3,224.09 "," 3,833.31 "," 3,960.28 "," 4,025.85 "," 4,183.14 "
,,,,,,,,,,
Net Block, 563.03 , 636.47 , 697.82 , 912.82 ," 1,075.33 "," 1,306.11 "," 1,752.96 "," 1,976.58 "," 1,945.97 "," 1,854.61 "
Capital Work in Progress, 16.69 , 38.28 , 94.75 , 94.51 , 129.17 , 164.90 , 266.95 , 128.93 , 94.87 , 73.23 
Investments, 57.03 , 49.42 , 48.94 , 42.80 , 21.94 , 28.90 , 81.86 , 97.43 , 211.58 , 215.63 
Other Assets, 733.67 , 901.56 ," 1,076.84 "," 1,284.72 "," 1,488.21 "," 1,724.18 "," 1,731.54 "," 1,757.34 "," 1,773.43 "," 2,039.67 "
Total," 1,370.42 "," 1,625.73 "," 1,918.35 "," 2,334.85 "," 2,714.65 "," 3,224.09 "," 3,833.31 "," 3,960.28 "," 4,025.85 "," 4,183.14 "
,,,,,,,,,,
Working Capital, 451.93 , 604.67 , 742.52 , 812.89 , 960.44 ," 1,076.40 "," 1,060.37 ", 945.31 , 938.45 ," 1,179.04 "
Debtors, 342.77 , 391.91 , 369.87 , 345.11 , 415.93 , 448.76 , 353.55 , 441.45 , 501.98 , 594.38 
Inventory, 299.83 , 370.84 , 462.51 , 663.98 , 733.34 , 838.30 , 916.98 , 831.93 , 873.54 , 873.17 
,,,,,,,,,,
Debtor Days, 98.73 , 92.39 , 71.77 , 54.08 , 54.64 , 50.64 , 41.79 , 57.47 , 59.06 , 67.94 
Inventory Turnover, 4.23 , 4.18 , 4.07 , 3.51 , 3.79 , 3.86 , 3.37 , 3.37 , 3.55 , 3.66 
,,,,,,,,,,
Return on Equity,14%,24%,24%,22%,21%,24%,11%,4%,8%,9%
Return on Capital Emp,,25%,25%,24%,24%,28%,13%,5%,9%,10%
,,,,,,,,,,
