AGARWAL INDUSTRIAL CORPORATION LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 4.28 , 4.65 , (2.36), (0.28), (0.48), 2.78 , 1.87 , 11.60 , (11.41), 7.50 
Cash from Investing Activity, (3.03), (4.63), (7.38), (2.87), (8.76), (7.61), (6.70), (9.27), (21.34), (19.73)
Cash from Financing Activity, (1.48), 0.79 , 9.50 , 11.20 , 5.51 , 7.07 , 1.55 , (0.35), 27.35 , 10.40 
Net Cash Flow, (0.23), 0.81 , (0.24), 8.05 , (3.73), 2.24 , (3.28), 1.98 , (5.40), (1.84)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
