KANANI INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 54.27 , 86.81 , 151.67 , 140.27 , 77.63 , 70.60 , 69.49 , 84.88 , 78.72 , 79.24 , 82.35 , 82.79 , 71.95 
Expenses, 45.93 , 77.77 , 135.14 , 136.90 , 77.00 , 68.78 , 68.41 , 84.34 , 79.29 , 78.86 , 80.46 , 80.89 , 71.67 
Operating Profit, 8.34 , 9.04 , 16.53 , 3.37 , 0.63 , 1.82 , 1.08 , 0.54 , (0.57), 0.38 , 1.89 , 1.90 , 0.27 
Other Income, 0.25 , (0.44), 0.26 , (0.51), 1.19 , (0.26), 0.19 , 0.38 , 2.26 , 1.41 , 0.08 , -   , -   
Depreciation, 0.09 , 0.15 , 0.14 , 0.12 , 0.11 , 0.10 , 0.10 , 0.09 , 0.09 , 0.09 , 0.21 , 0.21 , 0.21 
Interest, 0.17 , 0.90 , 0.47 , 2.49 , 1.53 , 1.29 , 0.97 , 0.40 , 1.13 , 1.20 , 0.89 , 0.89 , 0.89 
Profit before tax, 8.33 , 7.55 , 16.18 , 0.25 , 0.18 , 0.17 , 0.20 , 0.43 , 0.49 , 0.49 , 0.87 , 0.80 , (0.83)
Tax, -   , -   , -   , 0.05 , 0.04 , 0.03 , 0.04 , 0.08 , 0.09 , 0.10 , 0.15 ,17%,17%
Net profit, 8.33 , 7.55 , 16.18 , 0.20 , 0.14 , 0.14 , 0.17 , 0.35 , 0.39 , 0.40 , 0.69 , 0.66 , (0.68)
EPS, 1.85 , 0.76 , 1.80 , 0.02 , 0.01 , 0.01 , 0.02 , 0.04 , 0.04 , 0.04 , 0.07 , 0.07 , (0.07)
Price to earning, 12.49 , 66.69 , 24.38 ," 1,167.90 "," 1,192.15 ", 677.74 , 470.83 , 364.19 , 375.75 , 212.37 , 70.96 , 255.82 , 70.96 
Price, 23.14 , 50.90 , 43.85 , 25.97 , 16.87 , 9.59 , 8.09 , 12.88 , 14.81 , 8.59 , 4.95 , 17.12 , (4.91)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,3.60%,11.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,15.37%,10.41%,10.90%,2.40%,0.81%,2.58%,1.55%,0.64%,0.00%,0.48%,2.30%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.30%,-8.86%,0.41%,4.47%,3.92%,4.47%,-8.86%
,,,,,,OPM,4.67%,1.30%,1.00%,0.38%,2.30%,2.30%,0.38%
,,,,,,Price to Earning, 421.40 , 566.48 , 361.97 , 255.82 , 70.96 , 255.82 , 70.96 
