HEG LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 42.57 , 42.61 , 42.85 , 39.96 , 39.96 , 39.96 , 39.96 , 39.96 , 39.96 , 39.96 
Reserves, 533.70 , 688.28 , 773.47 , 722.27 , 823.33 , 884.11 , 900.77 , 881.04 , 831.84 ," 1,768.66 "
Borrowings, 882.04 , 730.81 , 910.32 ," 1,269.00 "," 1,396.21 "," 1,027.44 ", 917.16 , 781.62 , 683.79 , 297.45 
Other Liabilities, 235.96 , 236.86 , 235.15 , 332.10 , 361.94 , 482.25 , 319.60 , 233.89 , 273.07 , 532.55 
Total," 1,694.27 "," 1,698.56 "," 1,961.79 "," 2,363.33 "," 2,621.44 "," 2,433.76 "," 2,177.49 "," 1,936.51 "," 1,828.66 "," 2,638.62 "
,,,,,,,,,,
Net Block, 564.02 , 657.87 , 658.61 , 745.37 , 717.93 , 940.57 , 906.54 , 932.43 , 888.90 , 833.37 
Capital Work in Progress, 134.23 , 58.10 , 78.58 , 128.35 , 214.54 , 118.70 , 107.75 , 26.70 , 1.20 , 1.61 
Investments, 83.54 , 67.00 , 101.88 , 68.71 , 70.48 , 97.91 , 149.56 , 152.57 , 149.84 , 149.26 
Other Assets, 912.48 , 915.59 ," 1,122.72 "," 1,420.90 "," 1,618.49 "," 1,276.58 "," 1,013.64 ", 824.81 , 788.72 ," 1,654.38 "
Total," 1,694.27 "," 1,698.56 "," 1,961.79 "," 2,363.33 "," 2,621.44 "," 2,433.76 "," 2,177.49 "," 1,936.51 "," 1,828.66 "," 2,638.62 "
,,,,,,,,,,
Working Capital, 676.52 , 678.73 , 887.57 ," 1,088.80 "," 1,256.55 ", 794.33 , 694.04 , 590.92 , 515.65 ," 1,121.83 "
Debtors, 328.55 , 440.24 , 395.29 , 490.68 , 598.56 , 523.88 , 405.46 , 318.48 , 360.79 , 972.69 
Inventory, 409.72 , 342.82 , 509.52 , 618.81 , 607.67 , 494.00 , 401.90 , 371.19 , 257.80 , 511.44 
,,,,,,,,,,
Debtor Days, 117.46 , 144.13 , 130.94 , 126.39 , 134.96 , 130.36 , 120.51 , 133.69 , 153.33 , 129.20 
Inventory Turnover, 2.49 , 3.25 , 2.16 , 2.29 , 2.66 , 2.97 , 3.06 , 2.34 , 3.33 , 5.37 
,,,,,,,,,,
Return on Equity,19%,23%,16%,8%,12%,9%,4%,-1%,-6%,60%
Return on Capital Emp,,21%,12%,6%,9%,8%,6%,3%,1%,91%
,,,,,,,,,,
