ENERGY DEVELOPMENT COMPANY LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 27.50 , 27.50 , 27.50 , 27.50 , 27.50 , 27.50 , 27.50 , 47.50 , 47.50 , 47.50 
Reserves, 72.76 , 93.47 , 97.33 , 102.65 , 106.41 , 107.01 , 106.50 , 129.26 , 131.27 , 129.84 
Borrowings, 35.98 , 56.73 , 67.06 , 70.59 , 61.55 , 70.98 , 4.64 , 9.07 , 16.51 , 17.83 
Other Liabilities, 93.60 , 46.77 , 35.60 , 38.16 , 27.24 , 22.52 , 12.57 , 66.23 , 99.63 , 72.68 
Total, 229.84 , 224.47 , 227.49 , 238.90 , 222.70 , 228.01 , 151.21 , 252.06 , 294.91 , 267.85 
,,,,,,,,,,
Net Block, 85.26 , 44.58 , 64.60 , 60.60 , 58.44 , 52.81 , 47.96 , 44.68 , 41.66 , 38.81 
Capital Work in Progress, 44.73 , 68.69 , -   , -   , 0.08 , -   , -   , -   , -   , -   
Investments, 14.79 , 13.39 , 16.68 , 68.95 , 68.95 , 100.95 , 70.69 , 114.68 , 99.30 , 83.10 
Other Assets, 85.06 , 97.81 , 146.21 , 109.35 , 95.23 , 74.25 , 32.56 , 92.70 , 153.95 , 145.94 
Total, 229.84 , 224.47 , 227.49 , 238.90 , 222.70 , 228.01 , 151.21 , 252.06 , 294.91 , 267.85 
,,,,,,,,,,
Working Capital, (8.54), 51.04 , 110.61 , 71.19 , 67.99 , 51.73 , 19.99 , 26.47 , 54.32 , 73.26 
Debtors, 70.34 , 27.31 , 9.39 , 18.51 , 25.50 , 12.49 , 8.85 , 33.31 , 44.40 , 36.78 
Inventory, 0.64 , 1.20 , 2.20 , 4.82 , 4.54 , 2.38 , 2.59 , 1.48 , 1.12 , 1.27 
,,,,,,,,,,
Debtor Days, 218.99 , 315.65 , 72.89 , 110.38 , 190.96 , 115.82 , 149.97 , 90.29 , 157.23 , 335.20 
Inventory Turnover, 183.19 , 26.32 , 21.37 , 12.70 , 10.74 , 16.54 , 8.32 , 90.99 , 92.03 , 31.54 
,,,,,,,,,,
Return on Equity,17%,9%,6%,7%,5%,2%,1%,1%,2%,1%
Return on Capital Emp,,9%,5%,10%,4%,5%,5%,2%,4%,2%
,,,,,,,,,,
