EVEREADY INDUSTRIES INDIA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 863.63 , 967.12 , 951.44 , 980.30 ," 1,035.33 "," 1,153.41 "," 1,278.92 "," 1,323.63 "," 1,355.18 "," 1,456.35 "," 1,495.76 "," 1,565.07 "," 1,522.55 "
Expenses, 783.76 , 859.09 , 857.03 , 931.75 , 969.61 ," 1,062.81 "," 1,155.24 "," 1,201.50 "," 1,221.63 "," 1,350.99 "," 1,388.86 "," 1,428.43 "," 1,413.73 "
Operating Profit, 79.87 , 108.03 , 94.41 , 48.55 , 65.72 , 90.60 , 123.68 , 122.13 , 133.55 , 105.36 , 106.90 , 136.65 , 108.81 
Other Income, 5.11 , 116.25 , 9.58 , (67.32), 9.07 , 8.74 , 3.90 , 7.77 , 9.33 , 19.77 , (0.36), -   , -   
Depreciation, 24.94 , 24.13 , 24.53 , 24.18 , 35.07 , 41.83 , 31.98 , 13.90 , 14.93 , 19.24 , 21.18 , 21.18 , 21.18 
Interest, 42.17 , 36.26 , 33.37 , 36.09 , 40.48 , 41.00 , 33.60 , 30.35 , 23.23 , 28.70 , 47.27 , 47.27 , 47.27 
Profit before tax, 17.87 , 163.89 , 46.09 , (79.04), (0.75), 16.49 , 62.01 , 85.65 , 104.71 , 77.18 , 38.09 , 68.20 , 40.36 
Tax, (1.53), 21.67 , 6.72 , 0.81 , (5.84), 2.89 , 12.98 , 16.58 , 11.08 , 22.45 , 11.01 ,29%,29%
Net profit, 19.40 , 142.22 , 39.37 , (79.85), 5.08 , 13.60 , 49.03 , 69.08 , 93.63 , 54.74 , 27.09 , 48.48 , 28.70 
EPS, 2.67 , 19.57 , 5.42 , (10.99), 0.70 , 1.87 , 6.75 , 9.50 , 12.88 , 7.53 , 3.73 , 6.67 , 3.95 
Price to earning, 8.24 , 3.24 , 9.42 , (2.09), 25.45 , 26.09 , 42.75 , 26.01 , 22.54 , 47.55 , 24.31 , 30.10 , 23.56 
Price, 22.00 , 63.33 , 51.04 , 23.01 , 17.79 , 48.82 , 288.34 , 247.19 , 290.30 , 358.09 , 90.60 , 200.80 , 93.02 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,2.55%,9.22%,0.00%,0.00%,26.69%,0.00%,21.05%,0.00%,19.91%,,,
OPM,9.25%,11.17%,9.92%,4.95%,6.35%,7.85%,9.67%,9.23%,9.85%,7.23%,7.15%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,5.98%,6.27%,7.06%,4.43%,7.47%,7.47%,4.43%
,,,,,,OPM,8.55%,8.03%,8.76%,8.73%,7.15%,8.73%,7.15%
,,,,,,Price to Earning, 23.56 , 30.67 , 31.54 , 30.10 , 24.31 , 30.10 , 23.56 
