GREENPLY INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 8.50 , 11.05 , 12.07 , 12.07 , 12.07 , 12.07 , 12.07 , 12.07 , 12.26 , 12.26 
Reserves, 172.42 , 261.41 , 311.03 , 359.40 , 465.06 , 571.06 , 471.91 , 601.43 , 774.76 , 902.79 
Borrowings, 257.99 , 407.40 , 597.43 , 684.41 , 641.79 , 673.99 , 331.53 , 254.56 , 426.24 , 652.46 
Other Liabilities, 204.27 , 313.12 , 239.23 , 265.01 , 416.54 , 477.75 , 339.96 , 370.17 , 350.93 , 509.48 
Total, 643.18 , 992.98 ," 1,159.76 "," 1,320.89 "," 1,535.46 "," 1,734.87 "," 1,155.47 "," 1,238.23 "," 1,564.19 "," 2,076.99 "
,,,,,,,,,,
Net Block, 199.21 , 542.77 , 603.94 , 619.30 , 651.79 , 685.30 , 533.04 , 530.36 , 501.30 , 482.98 
Capital Work in Progress, 51.69 , 13.49 , 10.54 , 13.50 , 23.37 , 94.99 , 13.91 , 9.30 , 216.11 , 770.40 
Investments, 2.21 , 4.13 , 8.74 , 8.74 , 17.53 , 31.29 , 32.88 , 37.66 , 72.37 , 76.37 
Other Assets, 390.07 , 432.59 , 536.54 , 679.35 , 842.77 , 923.29 , 575.64 , 660.91 , 774.41 , 747.24 
Total, 643.18 , 992.98 ," 1,159.76 "," 1,320.89 "," 1,535.46 "," 1,734.87 "," 1,155.47 "," 1,238.23 "," 1,564.19 "," 2,076.99 "
,,,,,,,,,,
Working Capital, 185.80 , 119.47 , 297.31 , 414.34 , 426.23 , 445.54 , 235.68 , 290.74 , 423.48 , 237.76 
Debtors, 135.41 , 151.12 , 212.75 , 290.87 , 343.21 , 350.28 , 257.22 , 332.92 , 301.12 , 284.40 
Inventory, 166.09 , 199.75 , 229.28 , 277.29 , 327.91 , 382.88 , 190.30 , 138.53 , 158.26 , 214.97 
,,,,,,,,,,
Debtor Days, 68.65 , 64.06 , 63.79 , 64.59 , 62.62 , 59.20 , 60.02 , 70.89 , 66.09 , 61.78 
Inventory Turnover, 4.33 , 4.31 , 5.31 , 5.93 , 6.10 , 5.64 , 8.22 , 12.37 , 10.51 , 7.82 
,,,,,,,,,,
Return on Equity,21%,18%,8%,14%,24%,20%,25%,21%,17%,15%
Return on Capital Emp,,15%,10%,13%,20%,18%,17%,24%,20%,14%
,,,,,,,,,,
