CAN FIN HOMES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 222.90 , 213.71 , 231.21 , 286.18 , 392.48 , 577.74 , 816.31 ," 1,082.93 "," 1,353.12 "," 1,544.21 "," 1,729.09 "," 1,909.81 "," 1,788.40 "
Expenses, 12.03 , 17.07 , 18.27 , 33.40 , 33.42 , 46.14 , 65.30 , 82.53 , 94.94 , 104.91 , 89.77 , 99.15 , 136.10 
Operating Profit, 210.87 , 196.64 , 212.94 , 252.78 , 359.06 , 531.60 , 751.01 ," 1,000.40 "," 1,258.18 "," 1,439.30 "," 1,639.32 "," 1,810.66 "," 1,652.30 "
Other Income, 0.01 , 3.57 , 0.08 , 4.32 , 0.21 , 0.03 , 0.73 , 0.61 , -   , 2.85 , 4.97 , -   , -   
Depreciation, 0.29 , 0.28 , 0.34 , 0.55 , 1.16 , 2.01 , 3.73 , 3.46 , 3.73 , 3.09 , 2.96 , 2.96 , 2.96 
Interest, 166.76 , 145.09 , 154.17 , 195.57 , 283.02 , 422.97 , 610.56 , 743.68 , 884.29 , 981.01 ," 1,169.10 "," 1,169.10 "," 1,169.10 "
Profit before tax, 43.83 , 54.84 , 58.51 , 60.98 , 75.10 , 106.65 , 137.45 , 253.87 , 370.17 , 458.05 , 472.23 , 638.60 , 480.24 
Tax, 12.30 , 15.65 , 16.50 , 17.22 , 20.98 , 30.94 , 51.21 , 96.76 , 134.91 , 156.29 , 178.19 ,38%,38%
Net profit, 31.53 , 39.19 , 42.01 , 43.76 , 54.12 , 75.71 , 86.24 , 157.11 , 235.26 , 301.77 , 294.03 , 397.63 , 299.02 
EPS, 3.08 , 3.82 , 4.10 , 4.27 , 5.28 , 7.39 , 6.47 , 11.79 , 17.66 , 22.65 , 22.08 , 29.86 , 22.46 
Price to earning, 3.28 , 4.18 , 5.40 , 4.95 , 5.06 , 5.64 , 21.62 , 20.36 , 27.86 , 19.43 , 16.06 , 20.93 , 12.17 
Price, 10.10 , 15.98 , 22.13 , 21.13 , 26.71 , 41.67 , 139.98 , 240.13 , 491.88 , 440.02 , 354.70 , 624.93 , 273.24 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,13.00%,10.46%,12.19%,14.05%,15.15%,17.59%,21.60%,16.94%,11.32%,8.82%,,,
OPM,94.60%,92.01%,92.10%,88.33%,91.48%,92.01%,92.00%,92.38%,92.98%,93.21%,94.81%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,23.99%,31.16%,31.52%,23.68%,14.12%,23.68%,14.12%
,,,,,,OPM,92.44%,92.39%,92.67%,92.91%,94.81%,94.81%,92.39%
,,,,,,Price to Earning, 12.17 , 15.12 , 18.49 , 20.93 , 16.06 , 20.93 , 12.17 
