GUJARAT STATE PETRONET LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 487.50 , 991.97 ," 1,046.52 "," 1,123.28 "," 1,173.20 "," 1,050.69 "," 1,064.60 ", 991.93 ," 1,027.55 "," 1,331.75 "," 1,877.19 "," 1,877.19 "," 1,379.95 "
Expenses, 62.84 , 62.23 , 77.48 , 89.57 , 101.18 , 121.75 , 136.44 , 125.90 , 139.25 , 183.94 , 334.59 , 251.56 , 245.96 
Operating Profit, 424.66 , 929.74 , 969.04 ," 1,033.71 "," 1,072.02 ", 928.94 , 928.16 , 866.03 , 888.30 ," 1,147.81 "," 1,542.60 "," 1,625.63 "," 1,133.99 "
Other Income, 24.31 , 27.47 , 21.94 , 47.40 , 66.04 , 55.07 , 39.23 , 65.64 , 88.20 , 73.47 , 59.36 , -   , -   
Depreciation, 170.49 , 236.49 , 129.92 , 181.90 , 186.11 , 183.87 , 189.23 , 182.91 , 179.14 , 175.04 , 179.98 , 179.98 , 179.98 
Interest, 87.12 , 93.83 , 99.07 , 130.19 , 126.26 , 141.85 , 117.83 , 79.92 , 59.58 , 35.41 , 219.20 , 219.20 , 219.20 
Profit before tax, 191.36 , 626.89 , 761.99 , 769.02 , 825.70 , 658.30 , 660.32 , 668.84 , 737.79 ," 1,010.81 "," 1,202.78 "," 1,226.45 ", 734.81 
Tax, 67.95 , 213.12 , 255.61 , 246.96 , 287.58 , 239.15 , 249.96 , 223.48 , 241.15 , 342.38 , 408.10 ,34%,34%
Net profit, 123.41 , 413.77 , 506.38 , 522.06 , 538.12 , 419.15 , 410.36 , 445.35 , 496.64 , 668.43 , 794.67 , 810.32 , 485.49 
EPS, 2.20 , 7.36 , 9.00 , 9.28 , 9.56 , 7.45 , 7.29 , 7.91 , 8.81 , 11.86 , 14.09 , 14.37 , 8.61 
Price to earning, 18.67 , 12.49 , 11.22 , 7.58 , 7.15 , 9.43 , 16.76 , 17.48 , 19.83 , 15.73 , 14.11 , 16.79 , 13.51 
Price, 41.00 , 91.90 , 101.00 , 70.33 , 68.34 , 70.28 , 122.19 , 138.19 , 174.77 , 186.50 , 198.75 , 241.19 , 116.29 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,34.16%,13.59%,11.11%,10.78%,10.46%,13.42%,16.46%,18.97%,17.02%,14.76%,,,
OPM,87.11%,93.73%,92.60%,92.03%,91.38%,88.41%,87.18%,87.31%,86.45%,86.19%,82.18%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,11.81%,3.50%,2.57%,7.75%,40.96%,40.96%,2.57%
,,,,,,OPM,89.30%,88.43%,87.06%,86.60%,82.18%,86.60%,82.18%
,,,,,,Price to Earning, 13.68 , 13.51 , 15.56 , 16.79 , 14.11 , 16.79 , 13.51 
