JINDAL PHOTO LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.26 , 10.26 , 10.26 , 10.26 , 10.26 , 10.26 , 10.26 , 10.26 , 10.26 , 10.26 
Reserves, 194.74 , 208.05 , 224.99 , 238.90 , 242.20 , 243.20 , 176.54 , 174.97 , 174.93 , 3.97 
Borrowings, 45.40 , 1.85 , -   , 59.61 , 82.40 , 44.81 , 7.27 , 21.64 , -   , -   
Other Liabilities, 34.24 , 43.37 , 74.24 , 58.20 , 58.12 , 137.23 , 70.41 , 70.48 , 85.98 , 86.02 
Total, 284.64 , 263.53 , 309.49 , 366.97 , 392.98 , 435.50 , 264.48 , 277.35 , 271.17 , 100.25 
,,,,,,,,,,
Net Block, 29.60 , 28.54 , 26.70 , 25.29 , 23.84 , 25.39 , 3.93 , 3.86 , 3.80 , 3.73 
Capital Work in Progress, 0.41 , 0.56 , 0.53 , 0.01 , 0.01 , 0.02 , -   , -   , -   , -   
Investments, 117.80 , 109.65 , 160.09 , 208.21 , 228.19 , 263.01 , 255.90 , 216.61 , 209.87 , 38.94 
Other Assets, 136.83 , 124.78 , 122.17 , 133.46 , 140.94 , 147.08 , 4.65 , 56.88 , 57.50 , 57.58 
Total, 284.64 , 263.53 , 309.49 , 366.97 , 392.98 , 435.50 , 264.48 , 277.35 , 271.17 , 100.25 
,,,,,,,,,,
Working Capital, 102.59 , 81.41 , 47.93 , 75.26 , 82.82 , 9.85 , (65.76), (13.60), (28.48), (28.44)
Debtors, 4.94 , 5.61 , 5.07 , 9.67 , 8.05 , 12.67 , -   , -   , -   , -   
Inventory, 62.67 , 60.29 , 59.87 , 42.18 , 57.88 , 43.99 , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 4.86 , 5.40 , 4.82 , 9.00 , 6.41 , 14.72 , -   , -   , -   , -   
Inventory Turnover, 5.92 , 6.29 , 6.42 , 9.29 , 7.92 , 7.14 , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,14%,7%,8%,6%,1%,-9%,0%,-1%,0%,-1201%
Return on Capital Emp,,10%,11%,10%,4%,-8%,0%,0%,0%,-171%
,,,,,,,,,,
