AMARA RAJA BATTERIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 17.08 , 17.08 , 17.08 , 17.08 , 17.08 , 17.08 , 17.08 , 17.08 , 17.08 , 17.08 
Reserves, 388.51 , 526.56 , 628.85 , 806.39 ," 1,042.73 "," 1,345.62 "," 1,682.49 "," 2,098.79 "," 2,575.99 "," 2,920.31 "
Borrowings, 285.87 , 91.19 , 99.95 , 85.53 , 88.10 , 85.69 , 75.95 , 74.14 , 72.46 , 63.53 
Other Liabilities, 211.63 , 347.67 , 373.10 , 446.90 , 627.07 , 538.97 , 615.60 , 784.10 , 932.51 ," 1,181.34 "
Total, 903.09 , 982.50 ," 1,118.98 "," 1,355.90 "," 1,774.98 "," 1,987.36 "," 2,391.12 "," 2,974.11 "," 3,598.04 "," 4,182.26 "
,,,,,,,,,,
Net Block, 281.33 , 305.72 , 315.08 , 354.57 , 358.87 , 623.19 , 944.26 ," 1,352.01 "," 1,492.14 "," 1,703.25 "
Capital Work in Progress, 39.60 , 22.69 , 37.54 , 31.53 , 102.98 , 144.67 , 86.32 , 122.85 , 240.25 , 226.38 
Investments, 47.10 , 16.08 , 16.08 , 16.08 , 16.08 , 16.08 , 16.08 , 20.00 , 146.66 , 35.14 
Other Assets, 535.06 , 638.01 , 750.28 , 953.72 ," 1,297.05 "," 1,203.42 "," 1,344.46 "," 1,479.25 "," 1,718.99 "," 2,217.49 "
Total, 903.09 , 982.50 ," 1,118.98 "," 1,355.90 "," 1,774.98 "," 1,987.36 "," 2,391.12 "," 2,974.11 "," 3,598.04 "," 4,182.26 "
,,,,,,,,,,
Working Capital, 323.43 , 290.34 , 377.18 , 506.82 , 669.98 , 664.45 , 728.86 , 695.15 , 786.48 ," 1,036.15 "
Debtors, 207.85 , 242.29 , 305.66 , 319.68 , 380.68 , 452.79 , 554.10 , 592.15 , 570.49 , 782.45 
Inventory, 160.83 , 217.57 , 284.70 , 266.62 , 292.86 , 335.01 , 418.13 , 601.64 , 816.95 ," 1,049.71 "
,,,,,,,,,,
Debtor Days, 57.77 , 60.39 , 63.35 , 49.35 , 46.96 , 48.09 , 48.03 , 46.81 , 39.16 , 47.13 
Inventory Turnover, 8.17 , 6.73 , 6.19 , 8.87 , 10.10 , 10.26 , 10.07 , 7.68 , 6.51 , 5.77 
,,,,,,,,,,
Return on Equity,20%,31%,23%,26%,27%,27%,24%,23%,18%,16%
Return on Capital Emp,,40%,32%,39%,41%,41%,38%,37%,29%,25%
,,,,,,,,,,
