BHARAT RASAYAN LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 102.94 , 99.22 , 93.63 , 141.95 , 185.19 , 360.28 , 437.69 , 451.21 , 618.50 , 792.33 , 913.39 ," 1,015.02 ", 992.13 
Expenses, 96.57 , 92.81 , 87.08 , 125.26 , 159.46 , 296.52 , 355.29 , 370.04 , 507.87 , 638.92 , 735.93 , 817.81 , 824.97 
Operating Profit, 6.37 , 6.41 , 6.55 , 16.69 , 25.73 , 63.76 , 82.40 , 81.17 , 110.63 , 153.41 , 177.46 , 197.20 , 167.16 
Other Income, 4.12 , 3.65 , 3.56 , (0.29), 0.18 , 0.64 , 0.86 , 0.60 , 1.96 , 9.79 , 8.84 , -   , -   
Depreciation, 0.93 , 0.88 , 1.81 , 1.62 , 6.88 , 17.83 , 17.73 , 17.03 , 16.43 , 16.42 , 16.96 , 16.96 , 16.96 
Interest, 0.83 , 0.49 , 0.27 , 1.06 , 4.96 , 16.56 , 17.50 , 13.24 , 12.45 , 11.17 , 13.41 , 13.41 , 13.41 
Profit before tax, 8.77 , 8.69 , 8.03 , 13.72 , 14.11 , 30.07 , 48.06 , 51.56 , 83.92 , 135.62 , 155.93 , 166.83 , 136.79 
Tax, 3.60 , 2.88 , 2.14 , 3.89 , 4.53 , 9.91 , 16.31 , 17.68 , 29.39 , 37.31 , 38.29 ,25%,25%
Net profit, 5.17 , 5.81 , 5.89 , 9.83 , 9.59 , 20.15 , 31.75 , 33.88 , 54.53 , 98.31 , 117.64 , 125.87 , 103.20 
EPS, 12.17 , 13.67 , 13.86 , 23.14 , 22.57 , 47.43 , 74.73 , 79.74 , 128.34 , 231.39 , 276.80 , 296.16 , 242.82 
Price to earning, 3.89 , 6.05 , 6.45 , 5.75 , 5.70 , 6.84 , 11.71 , 12.14 , 23.33 , 21.67 , 15.62 , 18.19 , 10.83 
Price, 47.34 , 82.79 , 89.47 , 132.98 , 128.75 , 324.53 , 875.32 , 968.40 ," 2,994.26 "," 5,013.72 "," 4,324.55 "," 5,387.54 "," 2,630.68 "
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,8.12%,13.25%,8.66%,5.19%,0.00%,2.08%,2.02%,1.51%,1.17%,0.65%,,,
OPM,6.19%,6.46%,7.00%,11.76%,13.89%,17.70%,18.83%,17.99%,17.89%,19.36%,19.43%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,25.45%,35.67%,33.74%,21.87%,28.11%,28.11%,21.87%
,,,,,,OPM,16.85%,17.87%,18.47%,18.54%,19.43%,19.43%,16.85%
,,,,,,Price to Earning, 10.83 , 12.85 , 15.22 , 18.19 , 15.62 , 18.19 , 10.83 
