ASHIANA HOUSING LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 18.74 , 18.74 , 18.61 , 18.61 , 18.61 , 18.61 , 20.47 , 20.47 , 20.47 , 20.47 
Reserves, 71.15 , 103.48 , 156.55 , 220.47 , 247.94 , 264.16 , 500.26 , 630.04 , 702.90 , 746.00 
Borrowings, 0.71 , 7.78 , 1.09 , 21.78 , 13.91 , 12.32 , 36.00 , 67.60 , 88.73 , 133.71 
Other Liabilities, 155.65 , 36.36 , 61.74 , 45.78 , 96.11 , 291.29 , 547.23 , 443.38 , 369.06 , 277.94 
Total, 246.25 , 166.36 , 237.99 , 306.64 , 376.57 , 586.38 ," 1,103.96 "," 1,161.49 "," 1,181.16 "," 1,178.12 "
,,,,,,,,,,
Net Block, 16.80 , 18.06 , 41.41 , 43.35 , 44.69 , 54.86 , 62.28 , 62.89 , 85.56 , 120.19 
Capital Work in Progress, -   , 0.01 , 0.47 , -   , 0.13 , 0.78 , 3.60 , 0.44 , 0.12 , -   
Investments, 48.12 , 65.16 , 77.08 , 149.83 , 67.03 , 49.16 , 291.27 , 179.68 , 164.85 , 139.81 
Other Assets, 181.33 , 83.13 , 119.03 , 113.46 , 264.72 , 481.58 , 746.81 , 918.48 , 930.63 , 918.12 
Total, 246.25 , 166.36 , 237.99 , 306.64 , 376.57 , 586.38 ," 1,103.96 "," 1,161.49 "," 1,181.16 "," 1,178.12 "
,,,,,,,,,,
Working Capital, 25.68 , 46.77 , 57.29 , 67.68 , 168.61 , 190.29 , 199.58 , 475.10 , 561.57 , 640.18 
Debtors, 0.52 , 0.04 , 0.97 , 1.57 , 6.76 , 3.38 , 5.60 , 18.92 , 14.75 , 14.17 
Inventory, 57.73 , 67.61 , 72.38 , 56.38 , 166.11 , 353.90 , 568.44 , 614.06 , 669.22 , 637.42 
,,,,,,,,,,
Debtor Days, 2.29 , 0.14 , 2.69 , 2.85 , 20.70 , 16.12 , 17.00 , 13.65 , 15.13 , 17.90 
Inventory Turnover, 1.43 , 1.56 , 1.82 , 3.57 , 0.72 , 0.22 , 0.21 , 0.82 , 0.53 , 0.45 
,,,,,,,,,,
Return on Equity,29%,29%,28%,29%,12%,8%,9%,17%,9%,5%
Return on Capital Emp,,40%,41%,39%,15%,8%,12%,23%,13%,7%
,,,,,,,,,,
