MALU PAPER MILLS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 146.37 , 118.80 , 163.45 , 163.88 , 177.54 , 211.02 , 223.69 , 220.64 , 242.64 , 279.14 , 274.97 , 321.13 , 299.59 
Expenses, 132.52 , 115.61 , 157.73 , 178.93 , 176.60 , 195.92 , 208.16 , 206.83 , 220.43 , 261.22 , 250.96 , 293.09 , 282.93 
Operating Profit, 13.85 , 3.19 , 5.72 , (15.05), 0.94 , 15.10 , 15.53 , 13.81 , 22.21 , 17.92 , 24.01 , 28.04 , 16.66 
Other Income, 0.29 , 2.75 , 3.07 , 0.41 , 2.67 , 1.86 , 0.26 , 2.26 , 1.27 , 1.16 , 0.55 , -   , -   
Depreciation, 13.16 , 4.78 , 5.96 , 6.12 , 6.18 , 6.26 , 4.61 , 4.71 , 4.80 , 4.80 , 4.78 , 4.78 , 4.78 
Interest, 10.61 , 9.09 , 12.55 , 13.92 , 15.39 , 15.43 , 15.58 , 15.63 , 14.50 , 12.00 , 9.71 , 9.71 , 9.71 
Profit before tax, (7.41), (4.56), (4.31), (29.27), (17.96), 2.01 , 2.74 , 2.83 , 4.18 , 2.25 , 10.07 , 13.55 , 2.17 
Tax, (2.08), 3.17 , (1.33), (9.06), (5.54), 0.62 , 0.86 , 0.88 , 1.29 , 0.79 , 2.66 ,26%,26%
Net profit, (5.33), (7.73), (2.98), (20.21), (12.42), 1.40 , 1.87 , 1.95 , 2.89 , 1.46 , 7.42 , 9.97 , 1.60 
EPS, (3.12), (4.53), (1.75), (11.85), (7.28), 0.82 , 1.10 , 1.14 , 1.69 , 0.86 , 4.35 , 5.84 , 0.94 
Price to earning, (3.62), (3.97), (8.49), (0.80), (1.10), 10.88 , 11.55 , 10.16 , 19.59 , 45.74 , 6.14 , 20.41 , 6.14 
Price, 11.31 , 17.97 , 14.83 , 9.51 , 7.98 , 8.93 , 12.66 , 11.61 , 33.18 , 39.15 , 26.70 , 119.27 , 5.74 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,9.46%,2.69%,3.50%,0.00%,0.53%,7.16%,6.94%,6.26%,9.15%,6.42%,8.73%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,7.44%,7.95%,9.47%,7.66%,15.04%,15.04%,7.44%
,,,,,,OPM,5.56%,5.63%,7.18%,7.27%,8.73%,8.73%,5.56%
,,,,,,Price to Earning, 17.34 , 17.34 , 17.34 , 20.41 , 6.14 , 20.41 , 6.14 
