HDFC BANK LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 16,332.26 "," 16,172.72 "," 19,928.21 "," 27,874.19 "," 35,064.87 "," 41,135.53 "," 48,469.90 "," 60,221.45 "," 69,305.96 "," 80,241.36 "," 98,972.05 "," 98,972.05 "," 98,062.57 "
Expenses," 7,232.64 "," 7,686.00 "," 8,561.39 "," 10,612.56 "," 12,260.38 "," 12,958.61 "," 15,407.00 "," 18,999.47 "," 22,463.51 "," 27,711.52 "," 33,669.45 "," 32,637.57 "," 34,022.05 "
Operating Profit," 9,099.62 "," 8,486.72 "," 11,366.82 "," 17,261.63 "," 22,804.49 "," 28,176.92 "," 33,062.90 "," 41,221.98 "," 46,842.45 "," 52,529.84 "," 65,302.60 "," 66,334.48 "," 64,040.52 "
Other Income," 3,470.64 "," 3,983.11 "," 4,334.33 "," 5,783.63 "," 6,851.56 "," 7,919.64 "," 8,996.35 "," 10,751.72 "," 12,296.50 "," 15,220.30 "," 17,625.87 ", -   , -   
Depreciation, 359.91 , 394.39 , 497.41 , 542.52 , 651.67 , 671.61 , 656.30 , 705.84 , 833.12 , 906.34 , -   , -   , -   
Interest," 8,911.10 "," 7,786.30 "," 9,385.08 "," 14,989.58 "," 19,253.75 "," 22,652.90 "," 26,074.24 "," 32,629.93 "," 36,166.73 "," 40,146.49 "," 50,728.83 "," 50,728.83 "," 50,728.83 "
Profit before tax," 3,299.25 "," 4,289.14 "," 5,818.66 "," 7,513.16 "," 9,750.62 "," 12,772.05 "," 15,328.72 "," 18,637.92 "," 22,139.08 "," 26,697.30 "," 32,199.64 "," 15,605.65 "," 13,311.69 "
Tax," 1,054.31 "," 1,340.44 "," 1,892.26 "," 2,346.07 "," 3,024.34 "," 4,293.68 "," 5,112.80 "," 6,341.71 "," 7,589.43 "," 9,210.57 "," 11,121.50 ",35%,35%
Net profit," 2,244.94 "," 2,948.70 "," 3,926.40 "," 5,167.09 "," 6,726.28 "," 8,478.38 "," 10,215.92 "," 12,296.21 "," 14,549.64 "," 17,486.73 "," 21,078.14 "," 10,215.59 "," 8,713.94 "
EPS, 10.55 , 12.88 , 16.88 , 22.02 , 28.27 , 35.34 , 40.76 , 48.64 , 56.78 , 67.38 , 77.35 , 37.49 , 31.98 
Price to earning, 20.22 , 30.29 , 27.91 , 24.35 , 23.10 , 20.62 , 25.04 , 22.29 , 25.92 , 28.62 , 31.14 , 31.14 , 25.13 
Price, 213.43 , 390.21 , 471.17 , 536.07 , 652.92 , 728.90 ," 1,020.44 "," 1,084.25 "," 1,471.65 "," 1,928.64 "," 2,408.35 "," 1,167.21 ", 803.73 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,18.95%,18.63%,19.55%,19.53%,19.46%,19.38%,19.63%,19.53%,19.37%,19.29%,,,
OPM,55.72%,52.48%,57.04%,61.93%,65.04%,68.50%,68.21%,68.45%,67.59%,65.46%,65.98%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,19.35%,22.02%,18.01%,18.30%,23.34%,23.34%,18.01%
,,,,,,OPM,65.31%,66.77%,67.42%,67.02%,65.98%,67.02%,65.31%
,,,,,,Price to Earning, 25.41 , 25.13 , 25.61 , 26.99 , 31.14 , 31.14 , 25.13 
