JINDAL WORLDWIDE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 20.05 , 20.05 , 20.05 , 20.05 , 20.05 , 20.05 , 20.05 , 20.05 , 20.05 , 20.05 
Reserves, 50.53 , 55.01 , 66.78 , 80.31 , 95.27 , 119.06 , 152.46 , 192.17 , 251.16 , 300.29 
Borrowings, 91.89 , 91.83 , 124.48 , 115.48 , 157.85 , 310.04 , 349.08 , 342.09 , 372.45 , 470.51 
Other Liabilities, 46.97 , 53.38 , 83.98 , 70.97 , 110.89 , 151.93 , 143.85 , 165.01 , 166.18 , 292.32 
Total, 209.44 , 220.27 , 295.29 , 286.81 , 384.06 , 601.08 , 665.44 , 719.32 , 809.84 ," 1,083.17 "
,,,,,,,,,,
Net Block, 82.29 , 81.55 , 90.34 , 97.97 , 154.23 , 295.44 , 349.14 , 336.72 , 298.36 , 273.87 
Capital Work in Progress, 1.18 , 0.11 , -   , 1.62 , 2.16 , 3.95 , 12.42 , -   , 24.96 , 27.14 
Investments, 9.32 , 8.21 , 7.34 , 7.28 , 6.66 , 6.66 , 6.67 , 6.07 , 6.22 , 24.61 
Other Assets, 116.65 , 130.40 , 197.61 , 179.94 , 221.01 , 295.03 , 297.21 , 376.53 , 480.30 , 757.55 
Total, 209.44 , 220.27 , 295.29 , 286.81 , 384.06 , 601.08 , 665.44 , 719.32 , 809.84 ," 1,083.17 "
,,,,,,,,,,
Working Capital, 69.68 , 77.02 , 113.63 , 108.97 , 110.12 , 143.10 , 153.36 , 211.52 , 314.12 , 465.23 
Debtors, 23.77 , 23.77 , 34.24 , 45.32 , 60.14 , 89.03 , 85.74 , 177.60 , 211.89 , 389.77 
Inventory, 44.24 , 35.13 , 46.12 , 38.15 , 72.27 , 128.16 , 107.51 , 111.37 , 114.57 , 244.46 
,,,,,,,,,,
Debtor Days, 47.11 , 30.02 , 33.66 , 32.92 , 36.31 , 41.67 , 37.27 , 64.29 , 66.82 , 86.58 
Inventory Turnover, 4.16 , 8.23 , 8.05 , 13.17 , 8.36 , 6.09 , 7.81 , 9.05 , 10.10 , 6.72 
,,,,,,,,,,
Return on Equity,0%,10%,15%,15%,11%,18%,15%,19%,24%,18%
Return on Capital Emp,,12%,17%,17%,16%,15%,12%,17%,19%,19%
,,,,,,,,,,
