DCB BANK LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19
Equity Share Capital, 199.99 , 200.17 , 240.67 , 250.11 , 250.32 , 282.01 , 284.44 , 285.36 , 308.08 , 309.55 
Reserves, 399.00 , 418.51 , 617.88 , 749.93 , 900.67 ," 1,303.36 "," 1,506.20 "," 1,917.94 "," 2,498.34 "," 2,804.90 "
Borrowings," 5,290.84 "," 6,470.88 "," 7,459.00 "," 9,889.46 "," 11,185.32 "," 13,772.93 "," 16,073.89 "," 20,565.02 "," 25,933.57 "," 31,158.31 "
Other Liabilities, 261.41 , 335.46 , 369.71 , 401.21 , 599.99 , 792.11 ," 1,277.72 "," 1,302.23 "," 1,507.74 "," 1,554.39 "
Total," 6,151.24 "," 7,425.02 "," 8,687.26 "," 11,290.71 "," 12,936.30 "," 16,150.41 "," 19,142.25 "," 24,070.55 "," 30,247.73 "," 35,827.15 "
,,,,,,,,,,
Net Block, 135.76 , 127.50 , 125.89 , 236.09 , 238.64 , 236.68 , 248.02 , 488.57 , 494.02 , 525.98 
Capital Work in Progress, -   , -   , 58.75 , 3.36 , -   , -   , -   , -   , -   , -   
Investments," 2,017.93 "," 2,295.04 "," 2,517.76 "," 3,358.66 "," 3,634.22 "," 3,962.17 "," 4,333.33 "," 5,817.94 "," 6,218.96 "," 7,844.09 "
Other Assets," 3,997.55 "," 5,002.48 "," 5,984.86 "," 7,692.60 "," 9,063.44 "," 11,951.56 "," 14,560.90 "," 17,764.04 "," 23,534.75 "," 27,457.08 "
Total," 6,151.24 "," 7,425.02 "," 8,687.26 "," 11,290.71 "," 12,936.30 "," 16,150.41 "," 19,142.25 "," 24,070.55 "," 30,247.73 "," 35,827.15 "
,,,,,,,,,,
Working Capital," 3,736.14 "," 4,667.02 "," 5,615.15 "," 7,291.39 "," 8,463.45 "," 11,159.45 "," 13,283.18 "," 16,461.81 "," 22,027.01 "," 25,902.69 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,-13%,3%,6%,10%,13%,12%,11%,9%,9%,10%
Return on Capital Emp,,6%,7%,8%,8%,8%,8%,8%,7%,8%
,,,,,,,,,,
