BAJAJ CONSUMER CARE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.00 , 12.50 , 14.75 , 14.75 , 14.75 , 14.75 , 14.75 , 14.75 , 14.75 , 14.75 
Reserves, 46.63 , 15.41 , 361.58 , 413.10 , 469.06 , 507.33 , 477.06 , 471.07 , 487.02 , 490.61 
Borrowings, -   , -   , -   , -   , -   , -   , -   , 10.00 , 15.00 , 13.49 
Other Liabilities, 23.13 , 27.31 , 82.35 , 66.23 , 72.22 , 59.61 , 78.21 , 71.24 , 75.50 , 97.98 
Total, 74.76 , 55.22 , 458.68 , 494.08 , 556.03 , 581.69 , 570.02 , 567.06 , 592.27 , 616.83 
,,,,,,,,,,
Net Block, 4.57 , 18.36 , 21.69 , 38.90 , 44.55 , 160.19 , 109.64 , 64.85 , 53.77 , 51.23 
Capital Work in Progress, 1.80 , -   , 0.29 , -   , 1.30 , 0.70 , 0.74 , 0.74 , 0.03 , 5.86 
Investments, -   , 2.10 , 330.06 , 339.86 , 235.49 , 210.72 , 237.79 , 369.06 , 454.54 , 431.96 
Other Assets, 68.39 , 34.76 , 106.64 , 115.32 , 274.69 , 210.08 , 221.85 , 132.41 , 83.93 , 127.78 
Total, 74.76 , 55.22 , 458.68 , 494.08 , 556.03 , 581.69 , 570.02 , 567.06 , 592.27 , 616.83 
,,,,,,,,,,
Working Capital, 45.26 , 7.45 , 24.29 , 49.09 , 202.47 , 150.47 , 143.64 , 61.17 , 8.43 , 29.80 
Debtors, 0.32 , 2.90 , 6.03 , 5.14 , 9.97 , 8.37 , 11.68 , 23.45 , 25.50 , 38.87 
Inventory, 7.74 , 9.90 , 14.43 , 28.41 , 35.85 , 39.45 , 39.27 , 50.19 , 42.48 , 42.78 
,,,,,,,,,,
Debtor Days, 0.54 , 3.65 , 6.22 , 4.01 , 6.06 , 4.59 , 5.24 , 10.75 , 11.75 , 17.10 
Inventory Turnover, 27.77 , 29.26 , 24.51 , 16.47 , 16.74 , 16.85 , 20.70 , 15.86 , 18.65 , 19.40 
,,,,,,,,,,
Return on Equity,91%,301%,22%,28%,35%,29%,35%,41%,44%,43%
Return on Capital Emp,,256%,52%,38%,46%,39%,43%,51%,56%,53%
,,,,,,,,,,
