MAGNUM VENTURES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 112.31 , 132.35 , 173.88 , 195.90 , 189.79 , 212.88 , 221.34 , 228.70 , 214.32 , 256.23 , 265.93 , 306.34 , 269.53 
Expenses, 86.28 , 117.97 , 159.19 , 162.56 , 164.68 , 185.96 , 204.92 , 255.87 , 217.38 , 241.06 , 248.89 , 286.71 , 263.68 
Operating Profit, 26.03 , 14.38 , 14.69 , 33.34 , 25.11 , 26.92 , 16.42 , (27.17), (3.06), 15.17 , 17.04 , 19.63 , 5.85 
Other Income, 2.03 , 1.58 , 0.11 , 0.15 , 40.47 , 2.51 , (26.96), 12.57 , 130.33 , 0.35 , 0.07 , -   , -   
Depreciation, 18.38 , 22.82 , 24.02 , 22.25 , 21.10 , 19.16 , 24.80 , 24.25 , 23.87 , 14.30 , 14.92 , 14.92 , 14.92 
Interest, 10.98 , 22.65 , 31.93 , 40.92 , 45.19 , 36.04 , 38.19 , 53.28 , 0.25 , 0.31 , 0.24 , 0.24 , 0.24 
Profit before tax, (1.29), (29.48), (41.14), (29.66), (0.36), (25.21), (73.31), (91.67), 103.16 , 0.94 , 1.95 , 4.47 , (9.31)
Tax, (0.40), (10.21), (12.70), (9.30), (0.05), (6.36), 0.01 , -   , -   , 0.18 , 0.18 ,9%,9%
Net profit, (0.89), (19.27), (28.44), (20.36), (0.30), (18.86), (73.32), (91.66), 103.16 , 0.77 , 1.77 , 4.06 , (8.45)
EPS, (0.24), (5.12), (7.56), (5.41), (0.08), (5.02), (19.50), (24.38), 27.43 , 0.20 , 0.47 , 1.08 , (2.25)
Price to earning, (28.45), (1.90), (0.96), (0.75), (46.08), (0.44), (0.16), (0.12), 0.14 , 51.85 , 11.37 , 21.12 , 11.37 
Price, 6.73 , 9.72 , 7.28 , 4.04 , 3.68 , 2.21 , 3.09 , 3.02 , 3.94 , 10.62 , 5.35 , 22.78 , (25.55)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,23.18%,10.87%,8.45%,17.02%,13.23%,12.65%,7.42%,0.00%,0.00%,5.92%,6.41%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.60%,5.69%,6.19%,5.00%,19.55%,19.55%,5.00%
,,,,,,OPM,8.88%,7.70%,5.16%,2.17%,6.41%,6.41%,2.17%
,,,,,,Price to Earning, 21.12 , 21.12 , 21.12 , 21.12 , 11.37 , 21.12 , 11.37 
