EXCEL CROP CARE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.50 , 5.50 , 5.50 , 5.50 , 5.50 , 5.50 , 5.50 , 5.50 , 5.50 , 5.50 
Reserves, 134.43 , 163.77 , 202.58 , 215.57 , 232.81 , 283.97 , 330.88 , 373.96 , 429.75 , 514.53 
Borrowings, 147.98 , 145.35 , 122.58 , 131.30 , 75.23 , 42.01 , 71.29 , 19.23 , -   , 10.15 
Other Liabilities, 141.18 , 170.15 , 165.20 , 228.32 , 205.14 , 305.50 , 240.42 , 248.41 , 299.19 , 387.09 
Total, 429.09 , 484.77 , 495.86 , 580.69 , 518.68 , 636.98 , 648.09 , 647.10 , 734.44 , 917.27 
,,,,,,,,,,
Net Block, 101.30 , 107.99 , 114.29 , 129.94 , 128.55 , 136.36 , 153.37 , 170.67 , 187.56 , 201.84 
Capital Work in Progress, 1.57 , 2.37 , 2.66 , 4.25 , 6.36 , 5.92 , 7.45 , 7.47 , 10.96 , 6.25 
Investments, 3.38 , 2.66 , 7.21 , 5.25 , 5.25 , 5.25 , 9.27 , 11.14 , 1.36 , 1.62 
Other Assets, 322.84 , 371.75 , 371.70 , 441.25 , 378.52 , 489.45 , 478.00 , 457.82 , 534.56 , 707.56 
Total, 429.09 , 484.77 , 495.86 , 580.69 , 518.68 , 636.98 , 648.09 , 647.10 , 734.44 , 917.27 
,,,,,,,,,,
Working Capital, 181.66 , 201.60 , 206.50 , 212.93 , 173.38 , 183.95 , 237.58 , 209.41 , 235.37 , 320.47 
Debtors, 131.78 , 164.74 , 150.88 , 163.75 , 141.84 , 148.58 , 179.63 , 163.26 , 215.67 , 247.61 
Inventory, 130.00 , 142.98 , 149.75 , 181.64 , 151.51 , 242.51 , 208.37 , 213.91 , 237.41 , 338.94 
,,,,,,,,,,
Debtor Days, 70.92 , 97.88 , 76.45 , 88.91 , 68.54 , 56.96 , 65.98 , 69.13 , 83.25 , 78.79 
Inventory Turnover, 5.22 , 4.30 , 4.81 , 3.70 , 4.99 , 3.93 , 4.77 , 4.03 , 3.98 , 3.38 
,,,,,,,,,,
Return on Equity,20%,22%,21%,7%,9%,23%,19%,16%,16%,16%
Return on Capital Emp,,22%,22%,10%,13%,31%,26%,21%,23%,26%
,,,,,,,,,,
