CAMLIN FINE SCIENCES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.80 , 5.81 , 9.31 , 9.36 , 9.39 , 9.44 , 9.59 , 9.67 , 10.37 , 12.12 
Reserves, 23.61 , 27.41 , 32.19 , 39.89 , 51.51 , 67.03 , 88.24 , 111.28 , 165.32 , 319.34 
Borrowings, 26.20 , 40.37 , 68.21 , 87.03 , 107.32 , 131.62 , 135.28 , 158.95 , 242.32 , 218.30 
Other Liabilities, 32.02 , 37.15 , 44.37 , 75.36 , 92.79 , 79.98 , 114.48 , 104.77 , 59.03 , 133.91 
Total, 87.63 , 110.74 , 154.08 , 211.64 , 261.01 , 288.07 , 347.59 , 384.67 , 477.04 , 683.67 
,,,,,,,,,,
Net Block, 30.96 , 37.21 , 39.94 , 48.42 , 54.18 , 47.90 , 62.99 , 89.24 , 78.55 , 71.58 
Capital Work in Progress, 2.85 , 2.07 , 3.30 , 2.23 , 0.76 , 2.00 , 0.21 , 1.15 , 14.10 , 19.84 
Investments, 1.85 , 3.40 , 1.48 , 1.33 , 1.33 , 3.81 , 4.58 , 6.71 , 43.94 , 148.08 
Other Assets, 51.97 , 68.06 , 109.36 , 159.66 , 204.74 , 234.36 , 279.81 , 287.57 , 340.45 , 444.17 
Total, 87.63 , 110.74 , 154.08 , 211.64 , 261.01 , 288.07 , 347.59 , 384.67 , 477.04 , 683.67 
,,,,,,,,,,
Working Capital, 19.95 , 30.91 , 64.99 , 84.30 , 111.95 , 154.38 , 165.33 , 182.80 , 281.42 , 310.26 
Debtors, 19.97 , 32.96 , 40.25 , 62.80 , 68.48 , 91.49 , 123.93 , 98.33 , 131.41 , 211.42 
Inventory, 24.90 , 22.53 , 28.98 , 48.46 , 88.68 , 48.84 , 90.09 , 118.06 , 116.46 , 114.81 
,,,,,,,,,,
Debtor Days, 72.53 , 97.44 , 89.17 , 90.94 , 79.72 , 89.20 , 105.03 , 87.07 , 147.74 , 191.54 
Inventory Turnover, 4.04 , 5.48 , 5.69 , 5.20 , 3.54 , 7.67 , 4.78 , 3.49 , 2.79 , 3.51 
,,,,,,,,,,
Return on Equity,11%,13%,16%,21%,24%,25%,26%,21%,0%,-4%
Return on Capital Emp,,20%,18%,27%,26%,27%,24%,22%,7%,2%
,,,,,,,,,,
