KEYNOTE FINANCIAL SERVICES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.02 , 7.02 , 7.02 , 7.02 , 7.02 , 7.02 , 7.02 , 7.02 , 7.02 , 7.02 
Reserves, 27.96 , 30.12 , 35.04 , 36.94 , 39.14 , 40.38 , 40.08 , 42.73 , 44.62 , 47.01 
Borrowings, 0.26 , 0.13 , -   , 0.39 , 0.31 , 0.47 , 0.33 , 0.17 , 0.08 , -   
Other Liabilities, 12.76 , 8.35 , 5.21 , 2.89 , 3.37 , 2.97 , 3.09 , 2.54 , 2.92 , 2.94 
Total, 48.00 , 45.62 , 47.27 , 47.24 , 49.84 , 50.84 , 50.52 , 52.46 , 54.64 , 56.97 
,,,,,,,,,,
Net Block, 0.87 , 0.78 , 0.62 , 0.75 , 10.58 , 10.58 , 10.07 , 9.65 , 9.30 , 8.94 
Capital Work in Progress, 0.80 , 6.87 , 6.07 , 9.68 , -   , -   , -   , -   , -   , -   
Investments, 18.85 , 15.68 , 17.57 , 21.77 , 20.00 , 23.28 , 28.32 , 37.82 , 31.20 , 44.52 
Other Assets, 27.48 , 22.29 , 23.01 , 15.04 , 19.26 , 16.98 , 12.13 , 4.99 , 14.14 , 3.51 
Total, 48.00 , 45.62 , 47.27 , 47.24 , 49.84 , 50.84 , 50.52 , 52.46 , 54.64 , 56.97 
,,,,,,,,,,
Working Capital, 14.72 , 13.94 , 17.80 , 12.15 , 15.89 , 14.01 , 9.04 , 2.45 , 11.22 , 0.57 
Debtors, 0.09 , 0.11 , 0.81 , 0.49 , 0.35 , 0.48 , 1.63 , 0.98 , 0.92 , 0.26 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 3.18 , 4.16 , 18.31 , 17.50 , 12.18 , 18.88 , 105.30 , 37.46 , 44.59 , 9.11 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,12%,9%,15%,7%,7%,4%,1%,7%,4%,6%
Return on Capital Emp,,15%,23%,11%,10%,6%,2%,10%,5%,8%
,,,,,,,,,,
