ABAN OFFSHORE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.56 , 8.70 , 8.70 , 8.70 , 8.70 , 8.70 , 11.55 , 11.67 , 11.67 , 11.67 
Reserves, 911.62 ," 1,838.21 "," 2,022.36 "," 1,784.96 "," 1,721.82 "," 1,851.04 "," 2,850.15 "," 3,863.77 "," 4,076.31 "," 4,086.81 "
Borrowings," 3,082.98 "," 3,153.15 "," 2,879.55 "," 2,628.53 "," 1,721.26 "," 1,153.21 ", 965.40 ," 1,094.63 ", 941.53 , 884.06 
Other Liabilities, 658.29 , 713.04 , 761.70 , 769.57 , 766.98 , 926.51 , 897.36 , 941.08 , 872.08 , 899.77 
Total," 4,660.45 "," 5,713.10 "," 5,672.31 "," 5,191.76 "," 4,218.76 "," 3,939.46 "," 4,724.46 "," 5,911.15 "," 5,901.59 "," 5,882.31 "
,,,,,,,,,,
Net Block, 489.12 , 561.69 , 479.88 , 573.86 , 583.73 , 835.93 , 957.36 ," 1,953.63 "," 1,802.65 "," 1,683.82 "
Capital Work in Progress, 35.13 , 13.95 , 17.51 , 24.51 , 20.27 , -   , 18.69 , -   , 9.29 , -   
Investments," 1,380.75 "," 3,968.64 "," 3,959.07 "," 3,947.13 "," 2,730.17 "," 2,549.26 "," 2,615.90 "," 2,618.23 "," 2,619.72 "," 2,619.82 "
Other Assets," 2,755.45 "," 1,168.82 "," 1,215.85 ", 646.26 , 884.59 , 554.27 ," 1,132.51 "," 1,339.29 "," 1,469.93 "," 1,578.67 "
Total," 4,660.45 "," 5,713.10 "," 5,672.31 "," 5,191.76 "," 4,218.76 "," 3,939.46 "," 4,724.46 "," 5,911.15 "," 5,901.59 "," 5,882.31 "
,,,,,,,,,,
Working Capital," 2,097.16 ", 455.78 , 454.15 , (123.31), 117.61 , (372.24), 235.15 , 398.21 , 597.85 , 678.90 
Debtors, 213.61 , 174.74 , 264.70 , 220.96 , 225.20 , 292.00 , 285.35 , 464.45 , 455.90 , 501.25 
Inventory, 59.79 , 65.91 , 77.37 , 81.49 , 90.64 , 99.36 , 103.96 , 99.57 , 91.47 , 89.81 
,,,,,,,,,,
Debtor Days, 77.58 , 53.96 , 81.14 , 126.31 , 103.15 , 129.99 , 137.09 , 167.16 , 187.63 , 309.29 
Inventory Turnover, 16.81 , 17.93 , 15.39 , 7.84 , 8.79 , 8.25 , 7.31 , 10.19 , 9.70 , 6.59 
,,,,,,,,,,
Return on Equity,28%,15%,12%,-7%,-1%,10%,7%,7%,5%,0%
Return on Capital Emp,,17%,14%,5%,8%,12%,11%,13%,9%,4%
,,,,,,,,,,
