GUJARAT MINERAL DEVELOPMENT CORPORATION LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 977.25 ," 1,065.22 "," 1,414.80 "," 1,626.63 "," 1,669.65 "," 1,285.34 "," 1,413.17 "," 1,178.71 "," 1,536.65 "," 2,050.93 "," 1,879.67 "," 2,737.33 "," 2,129.86 "
Expenses, 521.79 , 583.23 , 763.64 , 866.39 , 800.06 , 668.43 , 891.52 , 879.04 ," 1,116.12 "," 1,500.85 "," 1,319.33 "," 1,921.31 "," 1,562.23 "
Operating Profit, 455.46 , 481.99 , 651.16 , 760.24 , 869.59 , 616.91 , 521.65 , 299.67 , 420.53 , 550.08 , 560.34 , 816.01 , 567.64 
Other Income, 46.12 , 36.34 , 38.81 , 73.24 , 151.49 , 137.38 , 253.16 , 150.56 , 179.01 , 120.13 , (155.07), -   , -   
Depreciation, 77.78 , 86.15 , 90.09 , 108.33 , 117.38 , 124.57 , 137.27 , 130.72 , 151.26 , 111.67 , 96.14 , 96.14 , 96.14 
Interest, 53.91 , 26.11 , 15.28 , 7.45 , -   , 0.13 , 1.68 , 1.06 , 1.33 , 1.62 , 1.84 , 1.84 , 1.84 
Profit before tax, 369.91 , 406.07 , 584.60 , 717.70 , 903.69 , 629.59 , 635.87 , 318.45 , 446.94 , 556.93 , 307.29 , 718.03 , 469.66 
Tax, 138.49 , 126.19 , 209.53 , 230.87 , 302.85 , 190.46 , 135.54 , 93.88 , 121.76 , 122.32 , 168.52 ,55%,55%
Net profit, 231.42 , 279.88 , 375.07 , 486.83 , 600.84 , 439.13 , 500.33 , 224.57 , 325.20 , 434.60 , 138.79 , 324.26 , 212.09 
EPS, 7.28 , 8.80 , 11.79 , 15.31 , 18.89 , 13.81 , 15.73 , 7.06 , 10.23 , 13.67 , 4.36 , 10.20 , 6.67 
Price to earning, 6.99 , 16.05 , 11.93 , 12.16 , 8.30 , 9.78 , 7.06 , 9.56 , 12.13 , 10.06 , 18.33 , 18.33 , 10.92 
Price, 50.85 , 141.22 , 140.74 , 186.14 , 156.77 , 135.09 , 111.05 , 67.48 , 124.01 , 137.48 , 80.00 , 186.91 , 72.84 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,27.48%,28.41%,25.44%,19.60%,15.88%,21.72%,19.07%,42.48%,29.34%,25.61%,,,
OPM,46.61%,45.25%,46.02%,46.74%,52.08%,48.00%,36.91%,25.42%,27.37%,26.82%,29.81%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.59%,5.45%,4.20%,13.22%,33.47%,33.47%,4.20%
,,,,,,OPM,39.58%,37.53%,32.27%,26.65%,29.81%,29.81%,26.65%
,,,,,,Price to Earning, 11.12 , 10.92 , 11.15 , 12.52 , 18.33 , 18.33 , 10.92 
